"Y","X","numRealSurveysInCell"
54,268,1
56,270,1
57,269,1
61,266,1
62,268,1
65,268,1
67,265,1
68,251,1
68,271,1
69,260,1
69,269,1
70,252,1
70,253,1
70,255,1
71,260,1
72,253,1
73,238,2
74,202,1
76,240,1
78,203,1
80,160,1
82,160,1
82,204,1
85,206,1
86,177,1
86,212,1
87,169,1
87,175,1
87,208,1
88,204,1
88,216,2
89,167,1
90,179,1
90,180,1
91,168,1
91,358,1
91,395,1
92,176,1
92,178,1
92,193,1
92,350,1
92,361,1
93,169,1
93,180,1
94,193,1
94,206,1
95,190,1
96,183,1
96,366,1
97,209,1
98,171,1
98,175,1
98,182,1
99,181,1
99,203,1
99,208,2
100,168,1
101,205,1
101,399,1
102,168,1
103,381,1
103,407,1
104,206,1
105,401,1
106,403,1
108,213,1
108,393,1
109,214,1
112,415,1
113,439,1
114,423,1
114,438,1
115,403,1
115,417,1
115,424,1
118,404,1
125,177,1
125,404,1
126,176,1
129,183,1
130,180,1
132,403,1
134,169,1
135,174,1
136,180,1
137,183,1
138,186,1
138,188,1
139,150,1
139,155,1
140,150,1
144,405,1
145,150,1
145,400,1
146,381,1
147,153,1
147,217,1
149,171,1
149,406,1
149,452,1
150,377,1
152,161,1
154,407,1
154,437,1
154,442,1
155,457,1
157,429,1
157,457,1
158,335,1
158,426,1
160,337,1
160,425,1
161,160,1
164,160,1
165,309,1
166,301,1
166,337,1
167,299,1
168,427,1
170,171,1
170,285,1
170,335,1
171,335,1
172,318,1
172,320,1
172,338,1
173,334,1
174,285,1
176,342,1
178,341,1
179,331,1
185,330,1
186,410,1
191,378,1
192,404,1
194,204,1
197,204,1
199,202,1
200,178,1
200,200,1
200,336,1
202,183,1
203,189,1
203,337,1
204,197,1
205,174,1
205,188,1
208,174,1
208,197,1
211,197,1
213,199,1
215,202,1
221,340,1
222,376,1
226,340,1
226,376,1
226,409,1
227,366,1
228,197,1
230,406,1
231,435,1
234,361,1
234,376,1
234,393,1
235,395,1
235,435,1
236,421,1
237,414,1
238,347,1
239,342,1
245,410,1
247,379,1
247,412,1
248,375,1
249,435,1
249,438,1
258,374,1
259,372,1
261,408,1
266,287,1
267,351,1
267,411,1
269,351,1
270,264,1
270,374,1
271,346,1
271,425,1
272,427,1
274,309,1
275,310,2
276,340,1
279,302,1
280,444,1
281,301,1
283,414,1
284,442,1
285,418,1
285,464,1
286,472,1
286,474,1
287,448,1
289,422,1
289,520,1
290,281,2
290,435,1
290,438,1
291,278,1
291,280,1
291,281,1
291,285,2
292,276,1
292,424,1
294,264,1
294,265,1
294,268,1
294,485,1
295,432,1
296,451,1
298,268,1
299,430,1
300,269,1
300,492,1
300,499,1
302,269,1
303,422,1
304,416,1
305,265,1
305,483,1
312,511,1
314,211,1
315,211,1
315,474,1
316,536,1
318,212,2
319,534,1
320,214,1
322,513,1
322,536,1
323,301,1
323,513,1
325,305,1
325,307,1
325,476,1
325,479,1
326,309,1
326,527,1
327,190,2
328,214,1
328,520,1
329,513,1
330,214,1
331,214,1
334,213,1
334,505,1
335,189,1
335,210,1
335,212,2
335,214,1
335,524,1
336,324,1
336,524,1
336,540,1
337,190,1
337,219,1
337,326,1
337,330,1
340,540,1
342,338,1
342,522,1
343,338,1
344,340,1
345,341,1
346,218,1
348,519,1
350,542,1
351,349,1
351,498,1
351,518,1
353,493,1
354,484,1
354,504,1
355,349,1
357,349,1
357,546,1
358,490,1
359,507,1
359,511,1
360,349,1
361,495,1
362,349,1
363,241,1
368,243,1
368,246,1
370,502,1
371,349,1
375,349,1
375,503,1
377,509,1
378,349,1
380,540,1
381,350,1
381,503,1
382,536,1
382,538,1
384,513,1
384,521,1
385,350,1
385,479,1
385,507,1
385,509,1
387,351,1
392,350,1
394,350,1
395,426,1
398,267,1
400,275,1
403,440,1
404,555,2
405,413,1
408,214,1
409,213,1
409,398,1
411,211,1
411,214,1
412,198,1
412,204,1
412,348,1
413,200,1
413,452,1
414,347,1
414,401,1
414,430,1
415,212,1
415,453,1
415,554,1
417,346,1
417,554,1
418,401,1
418,541,1
420,456,1
421,357,1
421,366,1
423,356,1
424,377,1
424,400,1
425,367,1
425,374,1
425,460,2
426,370,1
426,372,1
427,218,1
427,357,1
427,462,1
428,378,1
429,356,1
430,220,1
431,376,1
433,221,1
434,374,1
435,468,1
436,472,1
436,541,1
437,345,1
437,362,1
437,468,1
437,470,1
438,361,1
438,366,1
438,386,1
439,367,1
439,472,1
440,369,1
440,384,1
441,386,1
441,460,1
442,372,1
443,325,1
443,326,1
443,373,1
443,470,1
444,328,1
444,530,1
445,240,1
445,329,1
446,359,1
446,533,1
448,536,2
449,464,1
449,538,1
449,541,1
451,266,1
451,273,1
451,355,1
451,466,1
451,545,2
453,385,1
454,544,1
455,339,1
456,353,1
457,352,1
458,350,1
458,543,1
459,73,1
461,75,1
461,543,1
462,76,1
462,543,1
463,77,1
464,540,1
471,388,1
472,388,1
473,404,1
474,391,1
474,394,1
474,396,1
474,404,1
475,392,1
475,402,1
476,398,1
476,403,1
483,190,1
493,46,1
495,43,1
496,42,1
497,39,1
497,40,1
497,44,1
499,26,1
499,44,1
501,22,1
501,26,1
501,36,1
503,35,1
504,24,1
504,26,1
505,23,1
506,25,1
529,74,1
530,67,1
530,69,1
532,65,1
533,65,1
534,273,1
539,269,2
541,66,1
542,266,1
543,66,1
543,262,1
546,65,1
555,256,1
556,255,1
563,252,1
564,53,1
566,51,1
566,55,1
566,59,1
567,249,1
568,50,1
568,58,1
569,62,1
570,65,1
570,247,1
586,72,1
589,71,1
589,72,1
589,236,1
592,235,2
597,76,1
603,234,1
612,233,1
616,225,1
623,224,1
