"Y","X","numRealSurveysInCell"
243,383,1
243,396,1
247,368,1
248,394,1
250,359,1
251,389,1
255,372,1
255,384,1
257,355,1
259,377,1
261,382,1
263,380,1
265,384,1
265,391,1
267,359,1
267,379,1
267,380,1
268,362,1
269,352,1
269,358,1
269,369,1
269,375,1
271,346,1
273,383,1
273,486,1
275,358,1
275,482,1
276,527,1
277,386,1
277,489,1
278,467,1
278,489,1
279,485,1
280,426,1
281,355,1
281,388,1
281,439,1
281,470,1
281,519,1
282,531,1
283,488,1
283,525,1
285,440,1
285,488,1
285,493,1
286,493,1
288,451,1
288,454,1
288,526,1
289,476,1
289,488,1
289,490,1
289,529,1
290,435,1
290,444,1
290,536,1
291,440,1
291,447,1
291,488,1
292,436,1
292,487,1
294,433,1
294,480,1
294,488,1
294,525,1
294,528,1
295,432,2
295,436,1
295,482,1
295,536,1
296,451,1
296,479,1
297,419,1
297,441,1
297,482,1
297,484,1
297,525,1
297,527,1
299,429,1
300,491,1
300,493,1
300,496,1
300,501,1
300,515,1
300,519,1
302,424,1
302,485,1
302,486,1
303,421,1
304,488,1
304,495,1
305,527,1
306,487,1
309,480,1
310,486,1
311,484,1
314,475,1
315,483,1
318,482,1
321,480,1
322,461,1
322,469,1
325,474,1
325,479,1
327,450,1
327,485,1
328,464,1
331,491,1
332,456,1
332,460,1
341,373,1
344,364,1
345,428,1
345,572,1
346,417,1
347,568,1
349,570,1
349,571,1
351,423,1
353,566,1
355,563,1
356,551,1
356,567,1
357,426,1
357,565,1
359,569,1
362,424,1
363,572,1
365,557,1
365,572,1
366,569,1
366,576,1
367,580,1
368,426,1
368,565,1
370,554,1
374,431,1
383,444,1
387,351,1
391,374,1
391,445,1
395,350,1
396,374,1
396,423,1
399,420,1
399,445,1
400,352,1
401,426,1
401,535,1
403,355,1
403,361,1
403,372,1
403,442,1
404,419,1
405,353,1
405,370,1
406,527,1
407,430,1
407,535,1
407,538,1
408,366,1
408,554,1
409,354,1
409,531,1
412,363,1
412,543,1
414,419,1
415,347,1
415,547,1
416,536,1
416,555,1
417,357,1
417,428,1
417,543,1
418,344,1
420,359,1
421,354,1
421,359,1
421,366,1
421,528,1
421,552,1
421,554,1
422,534,1
424,376,1
425,344,1
425,400,1
426,353,1
426,554,1
427,349,1
427,370,1
428,344,1
428,411,1
428,533,1
428,554,1
433,374,1
433,534,1
434,415,1
434,541,1
437,364,1
437,371,1
437,390,1
439,368,1
440,362,1
440,373,1
441,421,1
443,387,1
445,356,1
446,372,1
446,429,1
447,384,1
448,379,1
449,354,1
449,369,1
449,374,1
451,370,1
452,363,1
452,434,1
453,357,1
454,352,1
454,366,1
455,357,1
455,372,1
455,373,1
457,427,1
458,354,1
458,370,1
459,351,1
459,411,1
460,393,1
460,398,1
461,404,1
465,374,1
465,385,1
466,350,1
466,417,1
469,374,1
470,387,1
471,356,1
475,358,1
475,389,1
475,396,1
476,391,1
476,402,1
477,410,1
477,417,1
481,389,1
483,405,1
484,389,1
486,358,1
487,390,1
494,351,1
495,352,1
