"Y","X","numRealSurveysInCell"
132,421,1
133,0,1
133,138,1
139,142,1
143,404,1
145,143,1
150,423,1
151,404,1
154,147,1
154,407,1
155,406,1
155,416,1
158,426,1
161,152,1
161,387,1
162,397,1
163,409,1
168,138,1
169,134,1
171,126,1
171,404,1
172,414,1
175,121,1
175,387,1
176,417,1
177,408,1
182,403,1
182,408,1
183,119,1
184,397,1
186,425,1
190,392,1
206,403,1
208,410,1
214,402,1
221,177,1
221,410,1
224,406,1
226,177,1
228,177,1
231,395,1
232,393,1
232,404,1
235,147,1
235,161,1
235,426,1
238,153,1
238,394,1
240,130,1
240,131,1
240,145,1
242,141,1
242,432,1
244,396,1
246,401,1
250,359,1
250,420,1
250,428,1
251,127,1
251,409,1
252,373,1
253,393,1
255,403,1
256,352,1
259,129,1
259,344,1
259,373,1
259,404,1
260,365,1
262,393,1
262,408,1
265,358,1
267,129,1
268,124,1
268,363,1
270,339,1
270,373,1
271,377,1
272,357,1
273,396,1
274,115,1
276,114,1
277,113,1
277,387,1
278,481,1
279,112,1
279,377,1
279,401,1
282,286,1
283,434,1
284,279,1
284,355,1
284,371,1
284,460,1
284,484,1
285,471,1
286,440,1
286,490,1
287,106,1
287,292,1
289,259,1
289,454,1
289,477,1
289,505,1
290,493,1
291,277,1
291,428,1
291,443,1
292,446,1
292,487,1
292,502,1
294,268,1
294,433,1
296,473,1
296,482,1
297,297,1
297,451,1
298,91,1
298,445,1
299,504,1
300,261,1
300,429,1
300,483,1
300,494,1
301,433,1
301,446,1
301,499,1
302,87,1
303,423,1
303,476,1
304,234,1
304,452,1
305,481,1
305,494,1
306,251,1
306,430,1
306,490,1
306,495,1
307,244,1
307,417,1
307,446,1
308,212,1
308,297,1
310,238,1
310,264,1
311,255,1
311,524,1
312,276,1
313,315,1
313,419,1
314,331,1
314,495,1
316,248,1
316,327,1
317,199,1
317,206,1
317,286,1
318,301,1
318,335,1
318,523,1
319,192,1
319,518,1
321,214,1
321,266,1
321,535,1
322,84,1
322,242,1
323,202,1
323,350,1
323,523,1
324,80,1
324,338,1
324,530,1
325,526,1
326,309,1
326,321,1
326,537,1
327,73,1
327,208,1
328,235,1
328,354,1
328,517,1
329,66,1
329,225,1
329,511,1
329,515,1
330,58,1
330,525,1
