"Y","X","numRealSurveysInCell"
2861,6074,1
2864,6035,1
2864,6036,1
2864,6037,1
2865,6075,1
2867,6031,1
2867,6032,1
2869,6032,1
2869,6076,1
2874,6089,1
2875,6076,1
2879,6001,1
2879,6052,1
2881,6056,1
2882,6051,1
2883,6082,1
2885,5983,1
2885,6051,1
2886,6001,1
2887,6077,1
2887,6081,1
2888,5987,1
2888,6086,1
2889,5979,1
2890,6049,1
2890,6082,1
2892,5973,1
2892,5988,1
2892,6002,1
2895,6007,1
2895,6022,1
2896,5971,1
2896,6046,1
2897,5982,1
2897,5995,1
2897,6087,1
2898,5988,1
2898,6005,1
2898,6013,1
2899,6020,1
2900,5975,1
2900,6045,1
2903,6005,2
2903,6048,1
2903,6088,1
2904,6084,1
2907,6051,1
2909,6012,1
2911,5997,1
2911,6007,1
2911,6034,1
2911,6083,1
2912,6008,1
2913,6003,1
2913,6083,1
2914,5990,1
2915,5983,1
2915,6012,1
2916,5977,1
2916,6055,1
2917,6030,1
2918,6050,1
2919,6018,1
2919,6019,1
2919,6024,1
2919,6056,1
2920,6049,1
2921,5975,1
2922,6058,1
2924,6044,1
2926,5980,1
2926,5986,1
2926,6019,1
2927,5975,1
2927,6062,1
2928,6066,1
2929,6042,1
2929,6046,1
2929,6066,1
2930,5992,1
2931,6015,1
2932,6041,2
2933,6022,1
2934,5998,1
2934,6069,1
2934,6071,1
2936,6070,1
2937,5988,1
2937,5990,1
2938,6002,1
2938,6015,1
2938,6036,1
2940,5985,1
2940,6032,1
2942,6020,1
2942,6026,1
2944,6010,1
2945,6013,1
2946,6023,1
2946,6037,1
2949,5993,1
2950,5998,1
2955,6001,1
2961,5998,1
2961,6036,1
2965,6037,1
2966,5990,1
2966,6040,1
2967,5997,1
2967,6036,1
2968,5982,1
2969,5972,1
2969,6043,1
2970,5989,1
2970,5996,1
2970,6049,1
2970,6055,1
2971,6043,1
2971,6058,1
2972,5986,1
2973,5992,1
2974,5983,1
2976,5998,1
2976,6048,1
2978,5990,1
2980,5974,1
2986,5972,1
