"Y","X","numRealSurveysInCell"
2552,5918,1
2555,5905,1
2556,5919,1
2559,5910,1
2562,5854,1
2562,5914,1
2563,5920,1
2564,5903,1
2565,5934,1
2568,5832,1
2568,5890,1
2569,5840,1
2569,5902,1
2569,5935,1
2570,5849,1
2570,5883,1
2571,5924,1
2571,5939,1
2572,5835,1
2572,5931,1
2573,5840,1
2574,5829,1
2574,5915,1
2575,5864,1
2576,5835,1
2577,5838,1
2577,5855,1
2579,5815,1
2579,5826,1
2580,5822,1
2580,5841,1
2581,5830,1
2581,5904,1
2583,5824,1
2585,5817,1
2586,5848,1
2587,5829,1
2587,5855,1
2588,5818,1
2588,5821,1
2591,5817,1
2591,5828,1
2591,5836,1
2592,5821,1
2592,5862,1
2593,5840,1
2595,5817,1
2595,5843,1
2596,5814,1
2596,5820,1
2596,5892,1
2598,5819,1
2599,5840,1
2599,5851,1
2601,5863,1
2604,5816,1
2605,5867,1
2609,5883,1
2610,5890,1
2612,5880,1
2614,5817,1
2618,5821,1
2620,5825,1
2624,5832,1
2626,5843,1
2627,5813,1
2628,5820,1
2629,5827,1
2629,5855,1
2633,6040,1
2636,6055,1
2636,6073,1
2639,5852,1
2639,5856,1
2642,6057,1
2643,5867,1
2644,6026,1
2646,5818,1
2649,6030,1
2650,6055,1
2651,6074,1
2655,6034,1
2655,6049,1
2656,5823,1
2656,6043,1
2659,6077,1
2664,5812,1
2664,6053,1
2665,5822,1
2667,6058,1
2668,5829,1
2670,6059,1
2671,5818,1
2672,6049,1
2678,6058,1
2678,6064,1
2679,5807,1
2680,5872,1
2683,5808,1
2685,6058,1
2686,6044,1
2689,5804,1
2689,5855,1
2691,6050,1
2695,5803,1
2698,6065,1
2699,5805,1
2699,5812,1
2699,5879,1
2700,6054,1
2701,5844,1
2703,5818,1
2703,6057,1
2705,6061,1
2706,5824,1
2707,5832,1
2709,5849,1
2711,6067,1
2713,5828,1
2713,6072,1
2717,5847,1
2717,5874,1
2720,6161,1
2722,5867,1
2724,6159,1
2725,6084,2
2726,5850,1
2726,6055,1
2730,5857,1
2730,6073,1
2731,6042,1
2731,6054,1
2733,6134,1
2734,5883,1
2734,6039,1
2734,6068,1
2736,6053,1
2736,6057,1
2737,5894,1
2737,6031,1
2737,6133,1
2737,6142,1
2737,6150,1
2738,6014,1
2738,6024,1
2739,5884,1
2739,6138,1
2740,6063,1
2740,6152,1
2741,5887,1
2741,6068,1
2743,6043,1
2743,6126,1
2744,5885,1
2746,6136,1
2746,6144,1
2746,6185,1
2747,6057,1
2748,6031,1
2750,6006,1
2750,6036,1
2750,6122,1
2750,6182,1
2752,6131,1
2753,6028,1
2753,6142,1
2753,6192,1
2754,5887,1
2754,6117,1
2754,6137,1
2755,6060,1
2757,5884,1
2757,6176,1
2757,6180,1
2758,6141,1
2759,6021,1
2760,6180,1
2762,6195,1
2763,6033,1
2765,6150,1
2766,6009,1
2767,6059,1
2767,6181,1
2769,6184,1
2770,6118,1
2772,6038,1
2772,6177,1
2773,6046,1
2773,6179,1
2774,6052,1
2776,5988,1
2776,6170,1
2776,6186,1
2779,6001,1
2779,6052,1
2779,6178,1
2781,6184,1
2782,5909,1
2782,5920,1
2783,5911,1
2783,6043,1
2784,5930,1
2785,5915,1
2786,5876,1
2786,5912,1
2787,5872,1
2787,6179,1
2788,5925,1
2788,5965,1
2789,5873,1
2789,5878,1
2789,5916,1
2789,6055,1
2789,6188,1
2790,5932,1
2791,5878,1
2791,5880,1
2792,5870,1
2792,5874,1
2792,5879,1
2792,5882,1
2792,6172,1
2793,6166,1
2794,5870,1
2794,5873,1
2794,5920,1
2794,6046,1
2794,6059,1
2795,5958,1
2796,6040,1
2797,5883,1
2797,6051,1
2798,5908,1
2799,5916,1
2799,6056,1
2800,5868,1
2800,5902,1
2800,5913,1
2800,6030,1
2800,6063,1
2801,5865,1
2802,5973,1
2803,5863,1
2803,6057,1
2804,5908,1
2804,6023,1
2804,6047,1
2805,6036,1
2807,5967,1
2807,5977,1
2808,5860,1
2808,6048,1
2809,5907,1
2809,5984,1
2809,6052,1
2811,6030,1
2813,6042,1
2816,6017,1
2817,5866,1
2817,5902,1
2817,5999,2
2818,5917,1
2818,6024,1
2819,5889,1
2819,6016,1
2820,5883,1
2821,5860,1
2821,5879,1
2823,6005,1
2825,5871,1
2826,5855,1
2826,5864,1
2828,5849,1
2828,5875,1
2830,5856,1
2834,5840,1
