"Y","X","numRealSurveysInCell"
2865,6000,1
2869,6000,1
2872,6000,1
2875,6001,1
2879,6001,1
2881,6002,1
2886,6001,1
2888,6001,1
2889,6077,1
2899,6064,1
2903,6049,1
2906,5999,1
2908,5998,1
2908,6052,1
2908,6081,1
2911,5997,1
2912,6052,1
2915,6008,1
2915,6017,1
2917,6007,1
2918,6028,1
2918,6051,1
2919,6018,1
2919,6025,1
2920,6021,1
2920,6023,1
2921,6008,1
2922,6029,1
2923,6007,1
2925,6027,1
2928,6025,1
2931,5996,1
2931,6013,1
2932,6012,1
2932,6017,1
2932,6037,1
2933,6018,1
2934,6020,1
2934,6035,1
2935,6037,1
2936,6023,1
2937,5976,1
2937,5977,1
2937,6024,1
2938,5979,1
2939,5980,1
2940,6010,1
2945,6006,1
2947,6036,1
2949,5990,1
2950,6004,1
2951,6003,1
2952,6001,1
2965,6039,1
2966,6039,1
2967,6055,1
2968,6042,1
2968,6045,1
2968,6047,1
2968,6055,1
2969,6043,1
2969,6053,1
2970,6049,1
2970,6054,1
