"Y","X","numRealSurveysInCell"
2869,6051,1
2870,5995,1
2872,6002,1
2873,5999,1
2874,6001,1
2874,6047,1
2880,6065,1
2880,6080,1
2883,6051,1
2883,6072,1
2884,6026,1
2886,6001,1
2886,6071,1
2889,6077,1
2890,6007,1
2890,6083,1
2892,6024,1
2892,6048,1
2893,6075,1
2894,6003,1
2895,6089,1
2899,6050,1
2899,6070,1
2900,6021,1
2900,6025,1
2901,6089,1
2902,6052,1
2903,6081,1
2904,6024,1
2905,6006,1
2905,6016,1
2907,6056,1
2908,6012,1
2910,6057,1
2911,6075,1
2911,6083,1
2911,6090,1
2912,6008,1
2912,6027,1
2914,6056,1
2916,6065,1
2917,6052,1
2918,6004,1
2918,6028,1
2918,6056,1
2919,6045,1
2920,6048,1
2921,6063,1
2922,6022,1
2923,6008,1
2923,6064,1
2927,6019,1
2928,6066,1
2929,6069,1
2932,6021,1
2933,6025,1
2933,6035,1
2933,6069,1
2933,6071,1
2934,6021,1
2935,5994,1
2935,6038,1
2937,5999,1
2937,6013,1
2937,6023,1
2937,6035,1
2937,6041,1
2938,5979,1
2938,5989,1
2938,6071,1
2939,6009,1
2939,6030,1
2940,5983,1
2940,6021,1
2941,6043,1
2942,6028,1
2943,5977,1
2943,6025,1
2945,6023,1
2945,6048,1
2946,6006,1
2947,6051,1
2948,5983,1
2948,6040,1
2949,5996,1
2950,5990,1
2950,6037,1
2950,6044,1
2951,6003,1
2953,6029,1
2955,6049,1
2960,6036,1
2963,6045,1
2965,6042,1
2973,6044,1
