"Y","X","numRealSurveysInCell"
2862,6077,1
2868,6082,1
2881,6002,1
2885,6025,1
2889,6001,1
2890,6025,1
2890,6074,1
2893,6071,1
2894,6003,1
2895,6077,1
2897,6006,1
2897,6012,1
2897,6023,1
2898,6070,1
2899,6004,1
2899,6021,1
2901,6081,1
2902,6017,1
2903,6005,1
2906,6014,1
2908,6070,1
2909,5998,1
2911,6008,1
2911,6079,1
2912,5995,1
2914,6010,1
2915,6005,1
2915,6010,1
2915,6017,1
2918,6027,1
2919,5995,1
2919,6051,1
2920,6004,1
2921,6000,1
2921,6021,1
2922,5995,1
2922,6062,1
2927,6025,1
2928,6066,1
2931,6015,1
2931,6022,1
2931,6041,1
2933,6019,1
2934,6013,1
2934,6024,1
2935,6072,1
2937,6038,1
2939,6007,1
2940,6023,1
2940,6080,1
2941,6035,1
2942,6030,1
2943,6005,1
2943,6020,1
2943,6025,1
2945,6021,1
2946,6014,1
2946,6085,1
2947,6008,1
2948,6003,1
2948,6017,1
2949,6008,1
2949,6023,1
2949,6024,1
2951,6078,1
2952,6005,1
2952,6021,1
2953,6002,1
2953,6062,1
2954,6044,1
2954,6049,1
2955,6055,1
2959,6025,1
2959,6036,1
2960,6001,1
2960,6068,1
2963,6025,1
2964,6038,1
2965,6007,1
2969,6009,1
2969,6040,1
2969,6047,1
2970,6042,1
2970,6053,1
2971,6061,1
2971,6068,1
2975,6040,1
2977,6056,1
2978,6040,1
2980,6009,1
2981,6041,1
2988,6002,1
2989,6003,1
