"Y","X","numRealSurveysInCell"
2862,6084,1
2866,6085,1
2866,6089,1
2870,6024,1
2877,6029,1
2877,6086,1
2877,6089,1
2882,6082,1
2886,6019,1
2886,6026,1
2888,6085,1
2889,6079,1
2889,6090,1
2892,6014,1
2893,6023,1
2893,6084,1
2894,6004,1
2895,6008,1
2896,6089,1
2897,6071,1
2899,6003,1
2901,6022,1
2901,6069,1
2902,6005,1
2903,6081,1
2904,6014,1
2904,6086,1
2906,6073,1
2908,6006,1
2908,6082,1
2909,6013,1
2909,6026,1
2910,6086,1
2911,6008,1
2911,6081,1
2912,6004,1
2913,6074,1
2915,6033,1
2915,6038,1
2917,6011,1
2918,6043,1
2921,6029,1
2921,6048,1
2922,6003,1
2923,6008,1
2923,6037,1
2926,6001,1
2926,6027,1
2927,5996,1
2927,6008,1
2928,6005,1
2928,6046,1
2929,5999,1
2929,6031,1
2931,6012,1
2931,6016,1
2931,6026,1
2931,6041,1
2933,5972,1
2933,6009,1
2933,6024,1
2933,6027,1
2934,6019,1
2935,5995,1
2937,6038,1
2938,5988,1
2938,6002,1
2938,6011,1
2939,5980,1
2942,6020,1
2943,6024,1
2943,6035,1
2944,6011,1
2946,6014,1
2947,5989,1
2948,6022,1
2950,6000,1
2950,6013,1
2950,6037,1
2952,6027,1
2952,6046,1
2954,6020,1
2954,6060,1
2955,6032,1
2955,6053,1
2956,6001,1
2956,6037,1
2956,6042,1
2956,6072,1
2957,6061,1
2957,6065,1
2958,6033,1
2961,5999,1
2963,6060,1
2964,6068,1
2967,6000,1
2968,6045,1
2969,6062,1
2969,6066,1
2971,6016,1
2971,6042,1
2971,6058,1
2972,6003,1
2972,6011,1
2974,6061,1
2975,6014,1
2978,6001,1
2978,6009,1
2980,6006,1
2984,6008,1
