"Y","X","numRealSurveysInCell"
2863,6084,1
2865,6065,1
2871,6007,1
2877,6089,1
2878,6007,2
2878,6081,1
2881,6083,1
2884,6019,1
2885,6079,1
2887,6073,1
2887,6081,1
2889,5988,1
2889,6049,1
2891,6005,1
2892,6016,1
2893,6075,1
2894,6007,1
2894,6022,1
2896,5971,1
2896,6008,1
2897,6049,1
2897,6079,1
2898,5993,1
2899,5987,1
2901,6058,1
2904,5990,1
2904,5998,1
2905,6089,1
2906,5993,1
2906,6005,1
2907,5976,1
2907,6051,1
2908,5982,1
2909,6053,1
2911,5997,1
2911,6005,1
2911,6064,1
2912,5973,1
2912,6083,1
2913,6002,1
2915,6006,1
2915,6015,1
2915,6051,1
2916,5985,1
2917,6028,1
2917,6045,1
2917,6053,1
2917,6065,1
2919,5996,1
2919,6055,1
2921,5979,1
2921,6049,1
2922,5998,1
2922,6058,1
2923,6009,1
2924,6013,1
2925,5983,1
2925,6042,1
2925,6051,1
2925,6065,1
2926,5998,1
2927,6018,1
2928,6005,1
2929,6065,1
2930,6012,1
2931,6055,1
2933,6003,1
2935,5993,1
2935,6023,1
2936,5999,1
2937,6059,1
2938,5979,1
2938,6064,1
2940,5987,1
2940,6022,1
2941,5981,1
2943,5984,1
2943,5995,1
2945,6035,1
2947,5999,1
2948,6009,1
2948,6023,1
2951,6036,1
2954,6048,1
2955,5997,1
2955,6002,1
2955,6044,1
2955,6050,1
2956,6041,1
2957,6031,1
2959,6031,1
2959,6036,1
2961,6027,1
2961,6031,1
2965,6039,1
2967,6051,1
2967,6061,1
2968,5979,1
2969,5972,1
2969,6003,1
2969,6043,1
2970,5990,1
2970,6053,1
2971,6043,1
2971,6059,1
2973,6043,1
2976,6001,1
2979,5977,1
2980,6006,1
2981,5993,1
2983,6016,1
2984,5972,1
2985,6012,1
2988,5988,1
