"Y","X","numRealSurveysInCell"
2630,5819,1
2630,5830,1
2636,5810,1
2638,5849,1
2640,5809,1
2641,5860,1
2644,5808,1
2651,5809,1
2653,5900,1
2656,5908,1
2666,5828,1
2668,5808,1
2670,5820,1
2671,5814,1
2671,5828,1
2675,5872,1
2680,5861,1
2688,5871,1
2691,5854,1
2699,5845,1
2700,5838,1
2700,5869,1
2704,5832,1
2704,5866,1
2704,5881,1
2707,5816,1
2707,5863,1
2708,5824,1
2710,5817,1
2710,5849,1
2711,5809,1
2711,5812,1
2711,5825,1
2711,5829,1
2720,5853,1
2732,5887,1
2735,5882,1
2736,5889,1
2737,5887,1
2738,5886,1
2738,5888,1
2739,5884,1
2741,5884,1
2743,5884,1
2747,5885,1
2754,5886,1
