"Y","X","numRealSurveysInCell"
2861,6084,1
2866,6089,1
2879,6001,1
2879,6080,1
2884,6067,1
2886,6080,1
2887,6001,1
2887,6071,1
2888,6076,1
2888,6087,1
2890,6072,1
2892,6088,1
2894,6003,1
2894,6022,1
2896,6072,1
2897,5981,2
2898,5998,1
2901,5974,1
2902,6071,1
2902,6081,1
2904,6021,1
2904,6086,1
2907,5972,1
2908,6026,1
2908,6074,1
2911,5997,1
2911,6081,1
2911,6090,1
2912,6019,1
2912,6083,1
2913,6041,1
2914,5988,1
2914,6010,1
2914,6028,1
2914,6039,1
2915,5981,1
2916,5996,1
2916,6005,1
2916,6006,1
2917,5975,1
2917,6073,1
2918,6008,1
2918,6018,1
2918,6044,1
2919,5999,1
2921,6029,1
2922,6046,1
2923,6023,1
2925,6005,1
2926,6019,1
2927,6008,1
2929,6056,1
2930,6041,1
2931,6011,1
2931,6021,1
2933,6046,1
2936,6011,1
2936,6015,2
2938,6014,1
2938,6035,1
2938,6045,1
2942,6014,1
2942,6015,1
2945,6026,2
2945,6047,2
2946,6005,1
2946,6018,2
2947,6005,4
2948,6018,1
2950,6039,1
2951,6005,1
2952,6019,1
2954,6081,1
2956,6062,1
2956,6074,1
2956,6086,1
2957,6066,1
2960,6070,1
2962,6084,1
2963,6078,1
2965,6046,2
2968,6068,1
2971,6004,1
2971,6057,1
2975,6002,2
2977,5989,1
2978,6008,1
2980,5992,1
2980,5995,1
2980,6010,9
2982,6008,1
2987,6010,1
