"Y","X","numRealSurveysInCell"
2636,6055,1
2642,6055,1
2646,6111,1
2647,6058,1
2647,6170,1
2649,6066,1
2651,6165,1
2652,6052,1
2654,6075,1
2654,6161,1
2655,6089,1
2657,6045,1
2659,6102,1
2662,6110,1
2663,6076,1
2666,6088,1
2667,6064,1
2668,6097,1
2669,6137,1
2670,6074,1
2672,6144,1
2673,6131,1
2674,6052,1
2674,6141,1
2674,6151,1
2677,6143,1
2680,6150,1
2682,6130,1
2687,6143,1
2689,6140,1
2691,6050,1
2691,6054,1
2693,6046,1
2694,6164,1
2697,6056,1
2698,6143,1
2699,6139,1
2699,6166,1
2700,6162,1
2702,6159,1
2703,6045,1
2703,6149,1
2703,6155,1
2705,6153,1
2706,6058,1
2717,6173,1
2719,6170,1
2720,6061,1
2723,6056,1
2726,6070,1
2729,6046,1
2730,6069,1
2731,6062,1
2731,6076,1
2733,6045,1
2735,6049,1
2737,6054,1
2737,6081,1
2737,6134,1
2737,6142,1
2741,6059,1
2741,6128,1
2745,6143,1
2748,6124,1
2749,6162,1
2750,6078,1
2751,6057,1
2752,6052,1
2752,6126,1
2752,6142,1
2752,6155,1
2754,6079,1
2754,6086,1
2754,6117,1
2755,6091,1
2756,6095,1
2757,6052,1
2757,6120,1
2758,6150,1
2759,6160,1
2760,6095,1
2760,6141,1
2762,6072,1
2763,6087,1
2763,6096,1
2764,6163,1
2765,6062,1
2766,6051,1
2766,6091,1
2766,6121,1
2766,6126,1
