"Y","X","numRealSurveysInCell"
2863,6084,2
2864,6075,1
2865,6088,1
2867,6085,1
2869,6076,2
2874,6076,1
2874,6085,2
2879,6077,2
2879,6085,1
2884,6078,1
2886,6081,1
2888,6084,2
2935,6038,1
2935,6040,1
2936,6035,1
2939,6043,1
2940,6035,2
2944,6035,1
2944,6037,1
2945,6044,2
2948,6040,1
2950,6039,2
2953,6037,1
2954,6033,1
2955,6034,1
2956,6038,2
2956,6063,1
2957,6043,2
2958,6037,1
2959,6036,1
2960,6040,1
2960,6045,1
2961,6041,1
2961,6046,1
2962,6050,1
2963,6053,1
2964,6039,2
2964,6059,1
2964,6068,1
2966,6052,1
2967,6045,2
2968,6068,2
2969,6051,1
2970,6064,1
2973,6041,1
2977,6038,1
2979,6039,2
