"Y","X","numRealSurveysInCell"
2714,6056,1
2715,6024,1
2720,6056,2
2722,6024,1
2722,6029,2
2723,6022,1
2724,6019,2
2724,6033,1
2724,6037,1
2724,6064,1
2725,6028,1
2725,6030,1
2725,6055,1
2725,6057,1
2726,6044,2
2727,6027,1
2729,6010,1
2729,6025,1
2730,6055,1
2730,6068,1
2730,6069,1
2730,6075,1
2731,6004,2
2731,6043,2
2731,6062,2
2733,6010,1
2733,6020,1
2733,6032,1
2734,6016,2
2736,6016,1
2736,6036,1
2737,6016,1
2739,6040,1
2739,6068,1
2740,6068,2
2741,6064,1
2742,6019,1
2742,6030,1
2742,6046,1
2742,6056,1
2743,6044,2
2744,6042,1
2744,6056,2
2744,6072,1
2745,6059,1
2746,6038,1
2746,6066,1
2749,6026,1
2750,6006,2
2750,6058,1
2751,6058,1
2752,6035,1
2752,6036,1
2754,6007,2
2756,6007,1
2757,6031,1
2759,6034,1
2759,6106,1
2761,6053,1
2761,6062,1
2761,6101,2
2762,6015,2
2762,6028,2
2762,6063,2
2762,6071,1
2763,6000,1
2763,6013,1
2763,6022,1
2763,6072,1
2765,5997,1
2766,6042,1
2766,6102,2
2767,6078,1
2767,6080,2
2767,6085,1
2767,6100,1
2767,6104,1
2768,6009,1
2769,6060,1
2769,6109,2
2770,5991,2
2770,6130,1
2771,6083,1
2771,6090,1
2771,6140,1
2773,6094,2
2773,6098,1
2773,6115,1
2773,6134,2
2774,6010,1
2774,6039,1
2774,6098,1
2775,5988,1
2775,6028,1
2775,6035,1
2775,6077,3
2775,6103,1
2776,5988,1
2776,6141,2
2777,6073,2
2777,6146,1
2778,6020,1
2778,6086,1
2779,6067,1
2779,6069,1
2779,6086,1
2779,6091,1
2780,6062,1
2780,6077,1
2781,5983,1
2782,5980,1
2782,6105,2
2783,5977,2
2783,6084,1
2783,6142,2
2784,6086,1
2785,5989,1
2785,6085,1
2786,5971,1
2786,5972,1
2787,6073,1
2787,6074,1
2788,6073,1
2789,6133,2
2789,6139,1
2790,6091,1
2790,6102,1
2791,6083,2
2791,6107,1
2791,6152,1
2792,6053,2
2792,6152,1
2793,6056,1
2793,6069,1
2793,6098,2
2794,6047,1
2794,6142,1
2795,5965,1
2796,6040,2
2796,6062,1
2796,6075,1
2796,6108,1
2796,6150,1
2797,6051,1
2798,6065,1
2798,6071,2
2798,6085,1
2798,6146,2
2799,5970,1
2799,6031,1
2799,6034,1
2799,6040,1
2800,6066,1
2800,6081,2
2801,6066,1
2803,6049,2
2804,6023,2
2805,6036,1
2805,6038,1
2805,6065,1
2805,6128,2
2806,6054,1
2806,6102,1
2807,6094,2
2807,6160,1
2808,6049,1
2809,6065,2
2810,6024,1
2810,6167,1
2811,6029,1
2811,6030,3
2811,6065,1
2811,6107,1
2811,6167,1
2812,6123,1
2812,6138,1
2812,6139,1
2812,6158,2
2813,6092,1
2813,6131,1
2814,6063,1
2815,6185,2
2816,6173,1
2818,6020,1
2819,6120,2
2819,6158,1
2820,6131,1
2820,6132,1
2820,6138,1
2820,6177,1
2821,6188,1
2822,6108,1
2822,6173,1
2823,6108,1
2823,6167,1
2824,6101,1
2824,6162,1
2824,6163,1
2825,6107,2
2825,6124,1
2825,6156,1
2826,6112,1
2826,6157,2
2826,6190,2
2827,6181,1
2827,6198,1
2829,6119,2
2829,6167,1
2830,6171,2
2830,6201,2
2831,6153,1
2831,6185,2
2835,6151,1
2835,6174,1
2838,6204,1
2839,6065,1
2840,6070,2
2841,6172,1
2841,6173,1
2841,6192,1
2841,6203,2
2842,6064,1
2843,6073,1
2843,6147,1
2843,6150,2
2844,6143,1
2845,6147,2
2846,6139,1
2846,6145,2
2846,6151,1
2846,6175,1
2847,5880,1
2847,6068,2
2847,6141,2
2848,6075,2
2848,6127,1
2848,6128,1
2848,6134,1
2848,6142,1
2848,6157,2
2848,6195,2
2849,6137,1
2849,6149,1
2849,6150,1
2849,6163,1
2849,6203,1
2850,6138,1
2850,6167,2
2850,6169,1
2850,6188,2
2851,5874,1
2852,6071,1
2852,6078,1
2852,6171,2
2853,6139,1
2853,6143,1
2853,6163,1
2853,6174,1
2853,6197,1
2854,6147,1
2854,6158,2
2855,6101,1
2855,6143,1
2855,6150,2
2856,6175,2
2857,5879,1
2857,6083,2
2857,6161,1
2858,6073,1
2858,6074,1
2858,6150,1
2859,5889,1
2860,6099,2
2860,6154,1
2861,6159,1
2861,6160,1
2863,5895,1
2865,5854,1
2865,6097,1
2868,5821,1
2868,5873,1
2868,6091,1
2868,6092,1
2869,6094,1
2871,5812,1
2871,6094,1
2872,5902,1
2873,5815,1
2876,6095,1
2877,5875,1
2878,5812,1
2879,5842,1
2879,5907,1
2880,5896,1
2880,5898,1
2881,6096,2
2883,5863,1
2884,5805,1
2884,5812,1
2884,5906,1
2885,5876,1
2886,5891,1
2887,5896,1
2887,5915,1
2889,5804,1
2889,5863,1
2889,6093,2
2890,5800,1
2890,5811,1
2890,5914,1
2890,5918,1
2891,5813,1
2892,5793,1
2892,5833,1
2892,5902,1
2893,5817,1
2893,5826,1
2893,5917,1
2893,5922,1
2894,5836,1
2895,5864,1
2896,5917,1
2896,5932,1
2897,5920,1
2899,5930,1
2901,5870,1
2903,5828,1
2903,5936,1
2905,5830,1
2905,5938,1
2906,5834,1
2906,5865,1
2907,5839,1
2907,5850,1
2910,5942,1
2910,5952,1
2916,5949,1
2917,5941,1
2918,5939,1
2919,5943,1
