"Y","X","numRealSurveysInCell"
2640,6032,1
2644,6028,1
2652,5986,1
2654,5988,1
2659,5960,1
2660,5952,1
2660,5988,1
2661,5950,1
2664,5936,1
2664,5986,1
2665,5986,1
2666,5969,1
2666,5971,1
2666,5989,1
2667,5985,1
2668,5936,1
2670,5993,1
2672,5992,1
2673,5982,1
2679,5981,1
2685,6029,1
2694,5987,1
2697,5988,1
2715,5991,1
2716,6027,1
2720,5991,1
2720,6027,1
2721,6017,1
2728,6012,1
2728,6027,1
2732,5998,1
2733,5993,1
2741,6030,1
2742,6026,1
2752,6025,1
2753,6023,1
2760,5938,1
2761,6002,1
2763,6002,1
2764,5915,1
2764,6025,1
2765,5997,1
