"Y","X","numRealSurveysInCell"
2904,5990,1
2904,5998,1
2906,5993,1
2906,6005,1
2907,5976,1
2908,5982,1
2911,5997,1
2911,6005,1
2912,5973,1
2913,6002,1
2915,6006,1
2915,6015,1
2916,5985,1
2917,6028,1
2919,5996,1
2921,5921,1
2921,5979,1
2922,5998,1
2923,6009,1
2924,5925,1
2924,6013,1
2925,5983,1
2925,6042,1
2926,5958,1
2926,5998,1
2927,6018,1
2928,6005,1
2930,6012,1
2933,6003,1
2934,5921,1
2935,5950,1
2935,5993,1
2935,6023,1
2936,5999,1
2938,5979,1
2939,5928,1
2940,5987,1
2940,6022,1
2941,5981,1
2943,5984,1
2943,5995,1
2944,5932,1
2945,5920,1
2945,6035,1
2947,5999,1
2948,5931,1
2948,6009,1
2948,6023,1
2951,6036,1
2955,5997,1
2955,6002,1
2956,6041,1
2957,6031,1
2959,6031,1
2959,6036,1
2961,6027,1
2961,6031,1
2965,6039,1
2968,5979,1
2969,5972,1
2969,6003,1
2969,6043,1
2970,5990,1
2971,5966,1
2971,6043,1
2973,6043,1
2976,6001,1
2979,5947,1
2979,5977,1
2980,6006,1
2981,5993,1
2983,6016,1
2984,5972,1
2985,6012,1
2988,5988,1
2989,5957,1
2992,5963,1
2994,5957,1
2995,5958,1
2997,5953,1
2999,5945,1
2999,5951,1
