"Y","X","numRealSurveysInCell"
2625,6064,1
2629,6046,1
2633,6041,1
2634,5797,1
2635,5794,2
2635,5796,2
2636,6073,1
2639,6034,1
2643,6029,1
2645,6074,1
2649,6066,1
2650,6058,1
2651,6031,1
2654,6050,1
2654,6075,1
2655,5807,2
2655,6036,1
2656,5807,2
2656,6043,1
2656,6059,1
2657,5808,1
2658,5807,3
2658,5809,2
2660,6077,1
2673,6058,1
2678,6064,1
2685,6059,1
2694,6057,1
2704,6057,1
2711,6059,1
2716,6057,1
2719,6062,1
2724,5832,4
2724,6056,1
2727,6051,1
2728,6080,1
2730,6057,1
2730,6072,1
2731,6065,1
2733,6050,1
2735,6055,1
2739,6057,1
2740,6063,1
2741,6013,1
2742,6020,1
2743,6086,1
2744,6069,1
2744,6077,1
2748,6032,1
2748,6036,1
2749,6024,1
2749,6050,1
2750,6057,1
2751,6006,1
2756,6032,1
2759,6035,1
2760,6039,1
2761,6012,1
2762,6028,1
2762,6045,1
2762,6100,1
2762,6123,1
2763,6020,1
2763,6128,1
2765,6009,1
2766,6102,1
2767,6132,1
2767,6140,1
2769,6048,1
2770,6120,1
2772,6114,1
2773,6010,1
2774,6109,1
2775,6025,1
2775,6097,1
2775,6140,1
2777,6085,1
2778,6019,1
2778,6031,1
2778,6079,1
2778,6130,1
2779,5909,1
2779,6106,1
2779,6114,1
2780,6125,1
2782,6136,1
2783,6021,1
2783,6081,1
2783,6151,1
2784,6143,1
2786,5910,1
2786,5928,1
2787,5908,1
2787,5921,1
2787,6079,1
2789,5914,1
2790,5933,1
2790,6089,1
2790,6102,1
2790,6122,1
2790,6130,1
2792,5940,1
2792,6096,1
2794,5912,1
2794,5926,1
2795,6076,1
2796,6133,1
2797,6070,1
2797,6144,1
2797,6150,1
2798,5918,1
2799,5891,1
2800,5899,1
2800,5917,1
2801,6085,1
2801,6138,1
2802,5948,1
2803,5923,1
2803,6072,1
2803,6131,1
2805,6065,1
2805,6146,1
2807,5862,1
2807,6024,1
2809,6138,1
2810,5935,1
2813,5898,1
2813,5948,1
2813,6065,1
2815,5896,1
2818,6003,1
2819,5960,1
2819,5970,1
2820,5858,1
2820,5866,1
2820,5883,1
2820,5996,1
2822,5865,1
2823,5977,1
2824,5876,1
2825,5996,1
2826,5828,1
2828,5826,1
2829,5967,1
2830,5861,1
2831,5836,1
2831,5980,1
2832,5824,1
2833,5822,1
2833,5870,1
2835,5846,1
2836,5853,1
2839,5875,1
2839,5993,1
2840,5863,1
2841,5997,1
2841,6019,1
2842,5991,1
2842,6015,1
2843,5995,1
2843,6007,1
2847,6144,1
2847,6152,1
2848,6131,1
2848,6159,1
2849,5999,1
2850,6138,1
2850,6140,1
2850,6166,1
2850,6167,1
2851,5856,1
2851,5860,1
2853,6161,1
2854,6144,1
2856,5860,1
2856,6168,1
2856,6176,1
2856,6183,1
2858,6140,1
2858,6147,1
2859,6149,1
2861,6147,1
2861,6158,1
2863,6140,1
2865,6153,1
2867,5826,1
2876,5856,1
2877,5906,1
2877,5933,1
2878,5860,1
2879,5842,1
2880,5808,1
2882,5942,1
2885,5862,1
2886,5802,1
2886,5914,1
2887,6095,1
2889,5917,1
2889,5918,1
2889,5927,1
2890,5854,1
2890,5876,1
2890,5929,1
2890,5944,1
2891,5916,1
2891,6092,1
2892,5923,1
2893,5864,1
2894,5820,1
2895,5917,1
2895,6096,1
2897,5929,1
2900,5870,1
2900,5927,1
2901,6099,1
2902,5935,1
2904,5923,1
2904,5953,1
2905,5829,1
2905,5866,1
2905,5919,1
2906,5855,1
2906,6092,1
2907,5839,1
2909,5884,1
2909,5947,1
2912,5951,1
2918,5945,1
2919,5856,1
2919,5865,1
2919,5881,1
2919,5953,1
2921,5941,1
2921,6155,1
2922,5887,1
2923,5883,1
2924,5871,1
2924,5895,1
2925,5860,1
2926,6160,1
2928,6149,1
2928,6153,1
2929,6169,1
2930,5870,1
2930,5906,1
2931,6147,1
2931,6157,1
2932,5923,1
2932,6164,1
2932,6174,1
2934,6156,1
2935,5879,1
2935,6158,1
2935,6173,1
2936,6123,1
2937,6117,1
2938,6114,1
2938,6127,1
2938,6162,1
2939,5855,1
2939,6161,1
2941,6121,1
2941,6168,1
2942,6156,1
2943,6115,1
2943,6126,1
2943,6131,1
2944,5846,1
2945,6136,1
2945,6141,1
2945,6148,1
2946,5910,1
2946,6156,1
2946,6164,1
2947,5936,1
2947,6130,1
2948,6118,1
2950,6124,1
2950,6135,1
2951,6145,1
2952,5859,1
2953,6140,1
2956,6125,1
2958,5854,1
2959,5848,1
2962,6127,1
2969,6125,1
2975,6122,1
