"Y","X","numRealSurveysInCell"
2767,6137,1
2769,6133,1
2771,6140,1
2772,6118,1
2772,6140,1
2773,6136,1
2774,6077,1
2775,6090,1
2775,6121,1
2775,6170,1
2777,6139,1
2779,6091,1
2779,6139,1
2779,6144,1
2780,6144,1
2782,6102,1
2782,6105,1
2783,6127,1
2783,6139,1
2783,6141,1
2784,6086,1
2784,6095,1
2785,6091,1
2785,6098,1
2785,6139,1
2786,6087,1
2786,6138,1
2788,6084,1
2788,6131,1
2788,6139,1
2789,6083,2
2789,6087,1
2789,6133,1
2790,6102,1
2790,6130,1
2791,6070,1
2791,6092,1
2791,6133,1
2791,6135,1
2793,6080,1
2794,6142,1
2794,6144,1
2794,6147,1
2794,6152,1
2794,6166,1
2794,6170,1
2796,6075,1
2796,6136,1
2796,6137,1
2797,6072,1
2798,6139,1
2798,6146,1
2800,6138,1
2803,6131,1
2804,6137,1
2805,6135,1
2808,6126,1
2809,6134,1
2812,6133,1
2815,6131,1
2816,6112,1
2816,6120,1
2819,6125,1
2819,6130,1
2821,6101,1
2821,6136,1
2822,6115,1
2825,6142,1
2826,6107,1
2826,6111,1
2839,6079,1
2840,6068,1
2845,6074,1
2851,6077,1
2856,6075,1
2862,6077,1
2868,6082,1
2877,6095,1
2885,6096,1
2890,6074,1
2893,6071,1
2893,6096,1
2895,6077,1
2897,6093,1
2898,6070,1
2901,6081,1
