"Y","X","numRealSurveysInCell"
2862,6084,1
2865,6000,1
2866,6051,1
2867,6061,1
2867,6063,1
2867,6081,1
2868,6010,1
2869,6062,1
2872,6069,1
2874,6076,1
2876,6066,1
2876,6082,1
2876,6089,1
2880,6051,1
2880,6069,1
2880,6083,1
2881,6056,1
2883,6068,1
2885,6052,1
2885,6079,1
2886,6020,1
2887,6017,1
2887,6057,1
2887,6073,1
2887,6081,1
2888,6049,1
2888,6087,1
2889,5988,1
2889,6004,1
2891,5990,1
2892,6023,1
2892,6075,1
2892,6084,1
2895,6061,1
2896,6007,1
2896,6079,1
2897,5987,1
2897,5989,1
2897,6050,1
2898,5981,1
2898,5993,1
2898,6022,1
2899,6088,1
2900,6058,1
2901,5983,1
2901,6005,1
2901,6077,1
2902,6082,1
2904,5984,1
2905,6009,1
2905,6025,1
2905,6089,1
2907,5980,1
2907,6051,1
2908,5973,1
2909,6011,1
2909,6050,1
2909,6061,1
2910,6068,1
2911,6067,1
2912,6083,1
2913,5973,1
2913,6007,1
2913,6013,1
2914,6052,1
2914,6070,1
2915,5988,1
2917,6045,1
2917,6053,1
2917,6069,1
2918,5970,1
2918,6004,1
2918,6018,1
2918,6028,1
2918,6052,1
2918,6056,1
2919,6038,1
2919,6068,1
2920,5976,1
2920,6049,1
2920,6058,1
2921,5986,1
2921,6023,1
2922,6012,1
2922,6065,1
2923,6036,1
2924,6069,1
2925,5983,1
2925,6042,1
2925,6059,1
2926,6019,1
2927,5979,1
2927,5988,1
2927,6066,1
2928,6042,1
2928,6071,1
2929,6069,1
2930,6012,1
2930,6034,1
2931,5972,1
2931,6009,1
2931,6064,1
2932,5995,1
2933,6023,1
2934,6035,1
2936,5974,1
2936,6071,1
2937,6012,1
2938,6008,1
2938,6035,2
2938,6066,1
2939,6022,1
2939,6034,1
2941,6010,1
2942,5990,1
2942,6027,1
2943,5984,1
2943,6020,1
2943,6026,1
2945,6035,1
2947,5989,1
2948,5973,1
2948,6028,1
2949,6022,1
2949,6037,1
2951,6036,1
2954,5972,1
2954,5976,1
2954,5995,1
2954,6034,1
2954,6044,1
2954,6048,1
2955,6050,1
2955,6058,1
2956,6031,1
2956,6041,1
2957,5973,1
2958,5985,1
2958,6032,1
2958,6036,1
2959,5997,1
2960,5989,1
2961,5982,1
2961,5985,1
2961,6028,1
2961,6031,1
2961,6037,1
2964,5999,1
2964,6039,1
2966,6057,1
2967,6062,1
2968,6049,1
2969,5975,1
2969,6043,1
2970,5981,1
2970,5983,1
2970,6043,1
2970,6053,1
2971,6059,1
2973,5985,1
2973,6044,1
2975,6040,1
2977,5977,1
2977,5980,1
2977,5999,1
2978,5990,1
2978,6004,1
2979,6043,1
2980,5973,1
2981,5992,2
2981,6040,1
2982,5992,1
2983,5970,1
2983,6009,1
2984,5987,1
2985,5994,1
2987,5981,1
2988,5980,1
2989,5996,1
