"Y","X","numRealSurveysInCell"
2577,5813,1
2582,5818,1
2587,5823,1
2587,5831,1
2589,5820,1
2592,5825,1
2593,5833,1
2595,5822,1
2597,5819,1
2599,5827,1
2602,5817,1
2603,5814,1
2607,5815,1
2609,5811,1
2609,5818,1
2613,5822,1
2614,5812,1
2614,5815,1
2619,5811,1
2625,5812,1
2645,5814,1
2652,5821,1
2659,5824,1
2660,5811,1
2666,5821,1
2667,5808,1
2672,5817,1
2672,5871,1
2674,5811,1
2678,5807,1
2682,5872,1
2684,5859,1
2686,5810,1
2689,5855,1
2690,5809,1
2693,5875,1
2695,5803,1
2695,5850,1
2698,5878,1
2699,5803,1
2699,5825,1
2699,5836,1
2700,5870,1
2701,5809,1
2701,5815,1
2701,5843,1
2702,5848,1
2703,5819,1
2704,5880,1
2704,5883,1
2705,5872,1
2708,5823,1
2708,5879,1
2709,5819,1
2710,5849,1
2715,5877,1
2717,5847,1
2722,5841,1
2723,5848,1
2724,6035,1
2727,6026,1
2727,6042,1
2729,6044,1
2730,6067,1
2730,6074,1
2733,5885,1
2733,5973,1
2733,6020,1
2734,5882,1
2735,6018,1
2736,5887,1
2737,5889,1
2737,6029,1
2737,6035,1
2737,6054,1
2738,6013,1
2738,6023,1
2738,6047,1
2739,5886,1
2739,6068,1
2741,5883,1
2741,5971,1
2741,6043,1
2741,6059,1
2745,6056,1
2745,6060,1
2745,6067,1
2746,6037,1
2747,6029,1
2747,6030,1
2751,5967,1
2752,6035,1
2752,6058,1
2753,6006,2
2753,6028,1
2754,6082,1
2755,6089,1
2756,6076,1
2758,5966,1
2758,6031,1
2759,6035,1
2760,6045,1
2761,6088,1
2762,6015,1
2762,6063,1
2762,6071,1
2763,6002,1
2763,6072,1
2764,5962,1
2764,6024,1
2766,5995,1
2766,6078,1
2767,5991,1
2767,6034,1
2769,5957,1
2769,6009,1
2772,6082,1
2774,5953,1
2774,6039,1
2778,5986,1
2778,6076,1
2783,5917,1
2783,5946,1
2784,5931,1
2785,5919,1
2786,5913,1
2787,6139,1
2788,5871,1
2788,5875,1
2788,5920,1
2788,6136,1
2790,5919,1
2790,6130,1
2790,6152,1
2791,5914,1
2792,5880,1
2792,5948,1
2792,6052,1
2794,5870,1
2794,6046,1
2794,6152,1
2796,6030,1
2796,6062,1
2796,6136,1
2796,6138,1
2797,5919,1
2799,6146,1
2800,5918,1
2800,6039,1
2802,5948,1
2802,6160,1
2803,6048,1
2803,6052,1
2803,6057,1
2804,5923,1
2804,6055,1
2804,6130,1
2805,6054,1
2805,6138,1
2806,6189,1
2807,6095,1
2807,6102,1
2807,6114,1
2807,6123,1
2809,6164,1
2810,6110,1
2810,6130,1
2811,6159,1
2812,6174,1
2813,6139,1
2813,6185,1
2814,6171,1
2815,6131,2
2816,6091,1
2816,6100,1
2818,6108,1
2818,6119,1
2820,6077,1
2820,6081,1
2820,6178,1
2821,6136,1
2821,6158,1
2822,6122,1
2822,6168,1
2822,6172,1
2823,6128,1
2823,6151,1
2823,6165,1
2824,6105,1
2825,6112,1
2826,6187,1
2827,6200,1
2830,6185,1
2831,6153,1
2834,6174,1
2836,6150,1
2838,6165,1
2840,6068,1
2840,6193,1
2840,6201,1
2841,6151,1
2841,6181,1
2843,6170,1
2844,6065,1
2844,6071,1
2845,6146,1
2845,6202,1
2846,6074,1
2847,5880,1
2847,6133,1
2847,6182,1
2848,6158,1
2848,6160,1
2849,6087,1
2850,5874,1
2850,6187,1
2851,6166,1
2851,6175,1
2851,6192,1
2852,6141,1
2852,6198,1
2854,6084,1
2856,6150,1
2856,6160,1
2856,6165,1
2856,6170,1
2857,5879,1
2857,6155,1
2857,6175,1
2858,5885,1
2859,6149,1
2859,6191,1
2859,6203,1
2860,5893,1
2860,6154,1
2860,6161,1
2862,6197,1
2864,6172,1
2865,5896,1
2865,6153,1
2867,5869,1
2868,6165,1
2869,6196,1
2870,6176,1
2871,5902,1
2871,6093,1
2873,5874,1
2873,6155,1
2874,5814,1
2874,6162,1
2876,5866,1
2876,6159,1
2877,6095,1
2877,6168,1
2878,6165,1
2879,5811,1
2880,5908,1
2881,5833,1
2882,6153,1
2883,5863,1
2883,6097,1
2884,5805,1
2884,5812,1
2884,5876,1
2885,5785,1
2885,5914,1
2886,5879,1
2886,5892,1
2887,5884,1
2887,5920,1
2887,6140,1
2888,5790,1
2888,5801,1
2889,5794,1
2889,5812,1
2889,5897,1
2889,6096,1
2890,5810,1
2891,5835,1
2891,5875,1
2891,5907,1
2891,5910,1
2891,5919,1
2892,5816,1
2892,5921,1
2893,5918,1
2894,6151,1
2896,5865,1
2896,5928,1
2897,6112,1
2897,6113,1
2897,6137,1
2899,5834,1
2899,5918,1
2900,5927,1
2900,5933,1
2900,6122,1
2902,5827,1
2903,6118,1
2904,5835,1
2904,5864,1
2905,5862,1
2905,5925,1
2905,6139,1
2905,6146,1
2906,5832,1
2906,5842,1
2906,5848,1
2906,6091,1
2907,5940,1
2907,6127,1
2908,5837,1
2909,6131,1
2910,5952,1
