"Y","X","numRealSurveysInCell"
2861,6074,1
2865,6051,1
2867,6000,1
2868,6085,1
2874,6025,1
2875,6051,1
2875,6067,1
2877,6074,1
2877,6086,1
2880,5972,1
2882,6021,1
2884,6067,1
2886,6050,1
2887,6018,1
2888,6025,1
2888,6076,1
2892,5988,1
2892,6014,1
2893,5970,1
2894,6022,1
2895,6000,1
2895,6047,1
2896,6008,1
2897,6077,1
2898,5992,1
2899,6059,1
2900,5987,1
2900,6047,1
2900,6051,1
2902,6024,1
2903,6055,1
2903,6067,1
2904,5984,1
2904,6038,1
2906,5999,1
2906,6060,1
2908,5980,1
2909,5987,1
2909,6026,1
2910,6011,1
2910,6052,1
2910,6068,1
2911,6000,1
2911,6084,1
2912,5995,1
2912,6055,1
2913,5991,1
2914,5977,1
2915,6006,1
2915,6028,1
2916,6001,1
2916,6017,1
2916,6040,1
2918,6007,1
2918,6056,1
2918,6071,1
2919,5975,1
2919,5997,1
2919,6023,1
2920,6004,1
2920,6049,1
2921,5989,1
2925,5975,1
2925,5983,1
2925,6064,1
2926,6018,1
2927,6042,1
2928,5977,1
2928,6001,1
2930,6008,1
2930,6013,1
2931,6055,1
2932,6020,1
2932,6069,1
2934,5973,1
2935,5999,1
2935,6008,1
2935,6040,1
2936,6035,1
2936,6049,1
2938,6071,1
2939,5989,1
2939,6010,1
2939,6052,1
2940,6022,1
2941,5983,1
2942,6005,1
2942,6025,1
2942,6030,1
2944,6033,1
2944,6044,1
2946,6014,1
2949,5992,1
2949,6040,1
2949,6052,1
2950,6000,1
2950,6022,1
2953,6047,1
2958,5984,1
2959,5989,1
2960,6031,1
2961,5982,1
2961,5983,1
2961,6068,1
2966,6000,1
2966,6040,1
2969,5977,1
2969,5990,1
2969,6043,1
2970,5983,1
2971,5985,1
2971,6058,1
2973,5993,1
2973,5997,1
2974,5983,1
2977,6040,1
2978,5978,1
2980,6005,1
2983,5971,1
2989,6003,1
