"Y","X","numRealSurveysInCell"
2631,6044,1
2632,6100,1
2639,6047,1
2640,6105,1
2641,6056,1
2648,6091,1
2649,6168,1
2652,6073,1
2653,6059,1
2657,6059,1
2658,6105,1
2662,6060,1
2665,6102,1
2668,6096,1
2668,6136,1
2669,6110,1
2671,6139,1
2672,6145,1
2673,6130,1
2674,6046,1
2674,6134,1
2674,6142,1
2676,6067,1
2678,6143,1
2680,6058,1
2683,6131,1
2686,6143,1
2688,6079,1
2689,6140,1
2689,6156,1
2691,6150,1
2692,6135,1
2692,6141,1
2694,6164,1
2695,6147,1
2699,6139,1
2699,6164,1
2699,6167,1
2700,6140,1
2712,6055,1
2717,6173,1
2719,6056,1
2720,6073,1
2720,6079,1
2725,6085,1
2727,6044,1
2731,6132,1
2735,6137,1
2736,6088,1
2740,6122,1
2740,6144,1
2741,6061,1
2741,6143,1
2742,6055,1
2743,6089,1
2744,6068,1
2745,6078,1
2746,6061,1
2746,6122,1
2748,6044,1
2748,6143,1
2748,6144,1
2751,6108,1
2752,6121,1
2752,6131,1
2753,6122,1
2754,6079,1
2754,6116,1
2755,6116,1
2755,6156,1
2757,6089,1
2757,6107,1
2757,6149,1
2757,6150,1
2758,6044,1
2758,6121,1
2759,6122,1
2760,6104,1
2760,6160,1
2761,6072,1
2764,6127,1
2764,6142,1
2764,6145,1
2764,6165,1
2765,6086,1
2765,6150,1
2765,6173,1
