"Y","X","numRealSurveysInCell"
2906,6092,1
2907,6056,1
2910,6057,1
2911,6075,1
2911,6083,1
2911,6090,1
2914,6056,1
2916,6065,1
2917,6052,1
2918,6056,1
2919,6045,1
2920,6048,1
2921,6063,1
2921,6155,1
2923,6064,1
2926,6160,1
2928,6066,1
2928,6149,1
2928,6153,1
2929,6069,1
2929,6169,1
2931,6147,1
2931,6157,1
2932,6164,1
2932,6174,1
2933,6069,1
2933,6071,1
2934,6156,1
2935,6158,1
2935,6173,1
2936,6123,1
2937,6117,1
2938,6071,1
2938,6114,1
2938,6127,1
2938,6162,1
2939,6161,1
2941,6121,1
2941,6168,1
2942,6156,1
2943,6115,1
2943,6126,1
2943,6131,1
2945,6048,1
2945,6136,1
2945,6141,1
2945,6148,1
2946,6156,1
2946,6164,1
2947,6051,1
2947,6130,1
2948,6118,1
2950,6044,1
2950,6124,1
2950,6135,1
2951,6145,1
2953,6140,1
2955,6049,1
2956,6125,1
2962,6127,1
2963,6045,1
2969,6125,1
2973,6044,1
2975,6122,1
