"Y","X","numRealSurveysInCell"
2843,6101,1
2844,5880,1
2847,5880,1
2849,5875,1
2850,6101,1
2851,5889,1
2853,6079,1
2855,5872,1
2856,6083,1
2857,5878,1
2857,5892,1
2858,5884,1
2859,5889,1
2860,6099,1
2863,5895,1
2867,5826,1
2867,6095,1
2868,5870,1
2869,5820,1
2869,5901,1
2870,5832,1
2870,5874,1
2873,5815,1
2873,5867,1
2874,5896,1
2876,5833,1
2876,5906,1
2878,5812,1
2879,5865,1
2881,5910,1
2882,5833,1
2883,5811,1
2883,5877,1
2884,5824,1
2885,5914,1
2887,5863,1
2887,5920,1
2889,5812,1
2889,5922,1
2889,6096,1
2891,5812,1
2891,5835,1
2891,5919,1
2892,5857,1
2893,5818,1
2893,5924,1
2894,5917,1
2894,6096,1
2896,5850,1
2896,5928,1
2899,5834,1
2899,5919,1
2899,6094,1
2900,5932,1
2902,5827,1
2902,5865,1
2903,5835,1
2903,5936,1
2904,5853,1
2904,5918,1
2906,5843,1
2907,5833,1
2907,5851,1
2907,6091,1
2909,5838,1
2910,5942,1
2910,5962,1
2914,5950,1
2918,5944,1
2918,5952,1
2952,5726,1
2953,5723,1
2957,5721,1
2957,5728,1
2958,5709,1
2960,5714,1
2960,5719,1
2964,5717,1
2971,5716,1
2972,5710,1
2972,5724,1
2973,5704,1
2973,5712,1
2974,5705,1
2977,5708,1
2986,5698,1
2989,5673,1
2989,5698,1
2990,5694,1
2991,5675,1
2991,5677,1
2992,5677,1
2992,5689,1
2992,5695,1
2993,5673,1
2994,5675,1
2994,5678,1
2995,5676,1
2998,5679,1
2998,5684,1
3001,5909,1
3003,5894,1
3003,5913,1
3007,5914,1
3008,5891,1
3012,5733,1
3012,5894,1
3013,5899,1
3013,5915,1
3014,5900,1
3014,5937,1
3017,5904,1
3019,5915,1
3020,5927,1
3022,5733,1
3022,5901,1
3023,5728,1
3023,5905,1
3024,5721,1
3024,5914,1
3025,5725,1
3027,5925,1
3028,5716,1
3030,5720,1
3030,5722,1
3030,5912,1
3031,5900,1
3033,5717,1
3035,5905,1
3039,5716,1
3041,5909,1
3042,5911,1
3044,5905,1
3046,5902,1
3047,5908,1
3048,5718,1
3049,5892,1
3051,5878,1
3052,5904,1
3054,5881,1
3055,5887,1
3056,5718,1
3059,5852,1
3060,5716,1
3061,5891,1
3062,5711,1
3062,5896,1
3063,5715,1
3063,5719,1
3063,5856,1
3064,5716,2
3064,5888,1
3064,5904,1
3065,5703,1
3068,5700,1
3068,5746,1
3068,5897,1
3069,5721,1
3071,5700,1
3071,5891,1
3073,5714,1
3073,5862,1
3074,5705,1
3074,5708,1
3074,5710,1
3074,5892,1
3076,5699,1
3076,5903,1
3077,5701,1
3077,5898,1
3078,5699,1
3078,5869,1
3078,5886,1
3080,5873,1
3082,5879,1
3083,5887,1
3084,5882,1
3084,5884,1
3086,5874,1
3089,5873,1
3093,5885,1
3094,5880,1
3095,5876,1
3098,5887,1
3099,5884,1
3102,5888,1
3104,5881,1
3112,5875,1
3119,5875,1
