"Y","X","numRealSurveysInCell"
2909,6012,1
2911,5997,1
2911,6007,1
2911,6034,1
2912,6008,1
2913,6003,1
2914,5990,1
2915,5983,1
2915,6012,1
2916,5977,1
2917,6030,1
2919,6018,1
2919,6019,1
2919,6024,1
2921,5975,1
2926,5980,1
2926,5986,1
2926,6019,1
2927,5975,1
2929,6042,1
2930,5947,1
2930,5992,1
2931,6015,1
2932,6041,2
2933,6022,1
2934,5998,1
2935,5949,1
2937,5955,1
2937,5988,1
2937,5990,1
2938,5963,1
2938,6002,1
2938,6015,1
2938,6036,1
2939,5963,1
2940,5951,1
2940,5985,1
2940,6032,1
2942,6020,1
2942,6026,1
2943,5957,1
2944,5947,1
2944,6010,1
2945,6013,1
2946,6023,1
2946,6037,1
2947,5949,1
2948,5947,1
2949,5993,1
2950,5998,1
2951,5945,1
2952,5954,1
2954,5966,1
2955,6001,1
2961,5948,1
2961,5998,1
2961,6036,1
2962,5945,1
2962,5954,1
2963,5965,1
2965,6037,1
2966,5945,1
2966,5990,1
2966,6040,1
2967,5942,1
2967,5948,1
2967,5997,1
2967,6036,1
2968,5982,1
2969,5972,1
2969,6043,1
2970,5989,1
2970,5996,1
2971,6043,1
2972,5986,1
2973,5992,1
2974,5983,1
2975,5968,1
2976,5998,1
2978,5990,1
2980,5974,1
2984,5967,1
2986,5967,1
2986,5972,1
2991,5958,1
2991,5971,1
2992,5948,1
2993,5946,1
2996,5954,1
2999,5945,1
2999,5950,1
3031,5922,1
3033,5925,1
3034,5917,1
3035,5918,1
3036,5931,1
3037,5925,1
3037,5940,1
3039,5918,1
