"x","y","layer","point_i"
4.25416666516217,12.0458333293703,0.0571428574621677,0
4.26249999849189,12.0458333293703,0.0625,1
4.27083333182162,12.0458333293703,0.0303030293434858,2
4.25416666516217,12.0374999960402,0.352256178855896,3
4.26249999849189,12.0374999960402,0.25,4
4.27083333182162,12.0374999960402,0.124137930572033,5
4.25416666516217,12.02916666271,0.111111111938953,6
4.26249999849189,12.02916666271,0.0789473652839661,7
4.25416666516217,12.0208333293798,0.125,8
4.24583333183244,12.0041666627195,0.0263157896697521,9
8.09583333016757,11.4708333295895,0.0217391308397055,10
8.08749999683784,11.4624999962594,0.00591715984046459,11
8.07083333017838,11.4541666629292,0.0405405424535275,12
8.07916666350811,11.4541666629292,0.0303468201309443,13
8.08749999683784,11.4541666629292,0.0540540553629398,14
8.09583333016757,11.4541666629292,0.00300000002607703,15
8.06249999684865,11.445833329599,0.01970443315804,16
8.07083333017838,11.445833329599,0.0330188684165478,17
8.07916666350811,11.445833329599,0.031496062874794,18
8.08749999683784,11.445833329599,0.0126582281664014,19
8.0458333301892,11.4374999962689,0.0866141729056835,20
8.06249999684865,11.4374999962689,0.0159574467688799,21
8.07083333017838,11.4374999962689,0.0141509436070919,22
8.07916666350811,11.4374999962689,0.0357142863795161,23
8.02916666352974,11.4291666629387,0.517857141792774,24
8.03749999685947,11.4291666629387,0.3135593123734,25
8.0458333301892,11.4291666629387,0.193396225571632,26
8.05416666351892,11.4291666629387,0.0691489358432591,27
8.12083333015676,11.4291666629387,0.0227272734045982,28
8.02083333020001,11.4208333296086,0.857142874971032,29
8.02916666352974,11.4208333296086,0.680000022053719,30
8.03749999685947,11.4208333296086,0.617924507707357,31
8.0458333301892,11.4208333296086,0.28571429848671,32
7.98749999688109,11.4124999962784,0.527027022093534,33
7.99583333021082,11.4124999962784,1.0714285671711,34
8.00416666354055,11.4124999962784,1.55102039314806,35
8.01249999687028,11.4124999962784,1.62068963050842,36
8.02083333020001,11.4124999962784,1.2117646781262,37
8.03749999685947,11.4124999962784,0.5186104234308,38
8.1041666634973,11.4124999962784,0.0204081628471613,39
7.97916666355136,11.4041666629483,0.212765949778259,40
7.98749999688109,11.4041666629483,0.522388070821762,41
7.99583333021082,11.4041666629483,1.59090912342072,42
8.00416666354055,11.4041666629483,1.93099999055266,43
8.01249999687028,11.4041666629483,1.96000002231449,44
8.02083333020001,11.4041666629483,1.66216218471527,45
8.09583333016757,11.4041666629483,0.0105263162404299,46
8.1041666634973,11.4041666629483,0.00530035281553864,47
8.11249999682703,11.4041666629483,0.0102040823549032,48
7.56249999706487,11.3958333296181,0.0384615361690521,49
7.77083333030811,11.3958333296181,0.333333343267441,50
7.86249999693514,11.3958333296181,0.0625,51
7.98749999688109,11.3958333296181,0.383333351463079,52
8.08749999683784,11.3958333296181,0.00425531901419163,53
8.09583333016757,11.3958333296181,0.00357142905704677,54
7.86249999693514,11.387499996288,0.16666667163372,55
7.97916666355136,11.387499996288,0.245901629328728,56
7.98749999688109,11.387499996288,0.266666667535901,57
8.07083333017838,11.387499996288,0.0315789487212896,58
8.07916666350811,11.387499996288,0.011185681913048,59
7.55416666373514,11.3791666629578,0.00999999977648258,60
7.86249999693514,11.3791666629578,0.666666686534882,61
7.87083333026487,11.3791666629578,0.5,62
7.9624999968919,11.3791666629578,0.444444455206394,63
7.97083333022163,11.3791666629578,0.163265304639935,64
8.07916666350811,11.3791666629578,0.00943396240472794,65
7.88749999692433,11.3708333296276,1.51168513298035,66
7.94583333023244,11.3708333296276,0.236842101439834,67
7.95416666356217,11.3708333296276,0.314285725355148,68
7.9624999968919,11.3708333296276,0.282051281072199,69
7.97083333022163,11.3708333296276,0.500000007450581,70
7.97916666355136,11.3708333296276,0.479591831564903,71
7.98749999688109,11.3708333296276,0.576402326114476,72
7.99583333021082,11.3708333296276,0.577777780592442,73
8.00416666354055,11.3708333296276,0.333333343267441,74
8.01249999687028,11.3708333296276,0.162162156775594,75
8.03749999685947,11.3708333296276,0.0491803288459778,76
8.05416666351892,11.3708333296276,0.0471698120236397,77
8.06249999684865,11.3708333296276,0.0990099040791392,78
8.07083333017838,11.3708333296276,0.0188679248094559,79
7.76249999697838,11.3624999962975,0.200000002980232,80
7.87083333026487,11.3624999962975,0.363636359572411,81
7.88749999692433,11.3624999962975,1.28767123073339,82
7.89583333025406,11.3624999962975,1.40298506617546,83
7.92916666357298,11.3624999962975,1.07584270834923,84
7.94583333023244,11.3624999962975,0.63934426382184,85
7.95416666356217,11.3624999962975,0.555555567145348,86
7.9624999968919,11.3624999962975,0.627272740006447,87
7.97083333022163,11.3624999962975,0.672131130471826,88
7.98749999688109,11.3624999962975,0.479452054947615,89
7.99583333021082,11.3624999962975,0.494152053259313,90
8.00416666354055,11.3624999962975,0.292817674111575,91
8.01249999687028,11.3624999962975,0.108786608092487,92
8.02083333020001,11.3624999962975,0.131147539243102,93
8.03749999685947,11.3624999962975,0.0370000000111759,94
8.05416666351892,11.3624999962975,0.0448717921972275,95
8.06249999684865,11.3624999962975,0.0531914886087179,96
7.77083333030811,11.3541666629673,0.0227272734045982,97
7.77916666363784,11.3541666629673,0.0341296941041946,98
7.78749999696757,11.3541666629673,0.0571428574621677,99
7.8791666635946,11.3541666629673,0.648148164153099,100
7.88749999692433,11.3541666629673,1.09375,101
7.89583333025406,11.3541666629673,1.39344261027873,102
7.90416666358379,11.3541666629673,1.59770119935274,103
7.92083333024325,11.3541666629673,1.68181819235906,104
7.92916666357298,11.3541666629673,1.19444447755814,105
7.94583333023244,11.3541666629673,0.840490801259875,106
7.95416666356217,11.3541666629673,0.790441155433655,107
7.9624999968919,11.3541666629673,0.734806627035141,108
8.01249999687028,11.3541666629673,0.0919540226459503,109
8.02916666352974,11.3541666629673,0.0281124506145716,110
7.55416666373514,11.3458333296372,0.0147058824077249,111
7.56249999706487,11.3458333296372,0.0126582281664014,112
7.76249999697838,11.3458333296372,0.16666667163372,113
7.77083333030811,11.3458333296372,0.16666667163372,114
7.77916666363784,11.3458333296372,0.142857150174677,115
7.89583333025406,11.3458333296372,1.57377052307129,116
7.90416666358379,11.3458333296372,1.91594207659364,117
7.91249999691352,11.3458333296372,1.94400001969188,118
7.92083333024325,11.3458333296372,1.92024537455291,119
7.92916666357298,11.3458333296372,1.09999998100102,120
7.94583333023244,11.3458333296372,0.711610483005643,121
7.95416666356217,11.3458333296372,0.805970162153244,122
8.02916666352974,11.3458333296372,0.0413354551419616,123
7.5708333303946,11.337499996307,0.0189873427152634,124
7.57916666372433,11.337499996307,0.0113636357709765,125
7.712499997,11.337499996307,0.100000001490116,126
7.76249999697838,11.337499996307,0.146198824048042,127
7.77083333030811,11.337499996307,0.345847548916936,128
7.89583333025406,11.337499996307,1.22222220897675,129
7.90416666358379,11.337499996307,1.65743947029114,130
7.91249999691352,11.337499996307,1.91666670329869,131
7.92083333024325,11.337499996307,1.67419964168221,132
7.92916666357298,11.337499996307,1.23076927661896,133
7.93749999690271,11.337499996307,1.00000002980232,134
8.02916666352974,11.337499996307,0.0222222227603197,135
8.03749999685947,11.337499996307,0.0638297880068421,136
8.09583333016757,11.337499996307,0.00172711594495922,137
8.1041666634973,11.337499996307,0.0010341260349378,138
7.47916666376757,11.3291666629769,0.0208333320915699,139
7.4874999970973,11.3291666629769,0.0416666679084301,140
7.5708333303946,11.3291666629769,0.0082644633948803,141
7.57916666372433,11.3291666629769,0.0215053763240576,142
7.58749999705406,11.3291666629769,0.0361445769667625,143
7.76249999697838,11.3291666629769,0.142857149243355,144
7.89583333025406,11.3291666629769,0.756198357790709,145
7.90416666358379,11.3291666629769,0.822222247719765,146
7.92083333024325,11.3291666629769,1.30000001192093,147
7.92916666357298,11.3291666629769,1.16666662693024,148
7.93749999690271,11.3291666629769,1.11899998388253,149
8.03749999685947,11.3291666629769,0.016393443569541,150
7.56249999706487,11.3208333296467,0.0103092780336738,151
7.5708333303946,11.3208333296467,0.0153846153989434,152
7.57916666372433,11.3208333296467,0.0082644633948803,153
7.88749999692433,11.3208333296467,0.302564106881618,154
7.89583333025406,11.3208333296467,0.442622950300574,155
7.90416666358379,11.3208333296467,0.28125,156
7.91249999691352,11.3208333296467,0.275641039013863,157
7.92916666357298,11.3208333296467,0.555555567145348,158
7.93749999690271,11.3208333296467,0.977777808904648,159
7.95416666356217,11.3208333296467,0.52941177226603,160
7.9624999968919,11.3208333296467,0.705882374197245,161
7.97083333022163,11.3208333296467,0.938311696052551,162
8.0458333301892,11.3208333296467,0.0129870125092566,163
7.56249999706487,11.3124999963165,0.0309278350323439,164
7.5708333303946,11.3124999963165,0.0210526324808598,165
7.72916666365947,11.3124999963165,0.0708661451935768,166
7.8791666635946,11.3124999963165,0.125000001862645,167
7.88749999692433,11.3124999963165,0.266666676849127,168
7.89583333025406,11.3124999963165,0.111111111938953,169
7.93749999690271,11.3124999963165,0.1875,170
7.94583333023244,11.3124999963165,0.192118227481842,171
7.95416666356217,11.3124999963165,0.276073620654643,172
7.9624999968919,11.3124999963165,0.571428582072258,173
7.97083333022163,11.3124999963165,0.794117644429207,174
7.97916666355136,11.3124999963165,0.512195114046335,175
8.0458333301892,11.3124999963165,0.014492753893137,176
7.50416666375676,11.3041666629864,0.0208333320915699,177
7.51249999708649,11.3041666629864,0.0416666679084301,178
7.56249999706487,11.3041666629864,0.0632911399006844,179
7.5708333303946,11.3041666629864,0.0410958910360932,180
7.57916666372433,11.3041666629864,0.129629626870155,181
7.58749999705406,11.3041666629864,0.0588235296308994,182
7.72916666365947,11.3041666629864,0.102803736925125,183
7.7374999969892,11.3041666629864,0.181533640017733,184
7.87083333026487,11.3041666629864,0.145669290795922,185
7.8791666635946,11.3041666629864,0.0985221713781357,186
7.88749999692433,11.3041666629864,0.0833333376795053,187
7.9624999968919,11.3041666629864,0.176470585633069,188
7.97083333022163,11.3041666629864,0.466666670516133,189
7.97916666355136,11.3041666629864,0.212389379739761,190
7.98749999688109,11.3041666629864,0.24319065362215,191
8.0458333301892,11.3041666629864,0.0209790207445621,192
8.05416666351892,11.3041666629864,0.0444444455206394,193
7.55416666373514,11.2958333296562,0.0189873427152634,194
7.56249999706487,11.2958333296562,0.0545454546809196,195
7.5708333303946,11.2958333296562,0.0655737668275833,196
7.57916666372433,11.2958333296562,0.144341807579622,197
7.68749999701082,11.2958333296562,0.0285714287310839,198
7.69583333034055,11.2958333296562,0.16666667163372,199
7.72083333032974,11.2958333296562,0.0476190485060215,200
7.72916666365947,11.2958333296562,0.039215687662363,201
7.86249999693514,11.2958333296562,0.165289252996445,202
7.87083333026487,11.2958333296562,0.185430467128754,203
7.8791666635946,11.2958333296562,0.101851850748062,204
7.97916666355136,11.2958333296562,0.0555555559694767,205
7.98749999688109,11.2958333296562,0.0740740746259689,206
7.99583333021082,11.2958333296562,0.161057699471712,207
8.05416666351892,11.2958333296562,0.00641025602817535,208
7.54583333040541,11.2874999963261,0.0113636357709765,209
7.58749999705406,11.2874999963261,0.101851850748062,210
7.59583333038379,11.2874999963261,0.294117659330368,211
7.66249999702163,11.2874999963261,0.0526315793395042,212
7.68749999701082,11.2874999963261,0.117647059261799,213
7.69583333034055,11.2874999963261,0.0857142880558968,214
7.70416666367028,11.2874999963261,0.0571428574621677,215
7.712499997,11.2874999963261,0.363636374473572,216
7.72083333032974,11.2874999963261,0.031496062874794,217
7.72916666365947,11.2874999963261,0.133333340287209,218
7.85416666360541,11.2874999963261,0.180778028443456,219
7.86249999693514,11.2874999963261,0.125827817246318,220
7.87083333026487,11.2874999963261,0.148148149251938,221
7.98749999688109,11.2874999963261,0.053571430966258,222
7.99583333021082,11.2874999963261,0.130081305280328,223
7.4041666638,11.2791666629959,0.00512820482254028,224
7.41249999712974,11.2791666629959,0.00300751905888319,225
7.53749999707568,11.2791666629959,0.0103092780336738,226
7.54583333040541,11.2791666629959,0.0285714287310839,227
7.55416666373514,11.2791666629959,0.0447761192917824,228
7.58749999705406,11.2791666629959,0.5,229
7.59583333038379,11.2791666629959,0.666666645556688,230
7.60416666371352,11.2791666629959,0.666666686534882,231
7.61249999704325,11.2791666629959,0.890361463651061,232
7.64583333036217,11.2791666629959,0.5,233
7.6541666636919,11.2791666629959,0.200000002980232,234
7.66249999702163,11.2791666629959,0.214285716414452,235
7.67916666368109,11.2791666629959,0.175438597798347,236
7.68749999701082,11.2791666629959,0.303571421653032,237
7.72083333032974,11.2791666629959,0.0645161271095276,238
7.7374999969892,11.2791666629959,0.774000027799048,239
7.84583333027568,11.2791666629959,0.160183071857318,240
7.85416666360541,11.2791666629959,0.16556291654706,241
7.86249999693514,11.2791666629959,0.116279073059559,242
7.99583333021082,11.2791666629959,0.0370370373129845,243
8.00416666354055,11.2791666629959,0.039215687662363,244
8.01249999687028,11.2791666629959,0.0522522525861859,245
7.38749999714055,11.2708333296658,0.00344827608205378,246
7.39583333047028,11.2708333296658,0.00392156885936856,247
7.42083333045947,11.2708333296658,0.0219780225306749,248
7.55416666373514,11.2708333296658,0.0327868834137917,249
7.59583333038379,11.2708333296658,0.98554215952754,250
7.60416666371352,11.2708333296658,0.770833313465118,251
7.61249999704325,11.2708333296658,0.666666686534882,252
7.62916666370271,11.2708333296658,0.80500002996996,253
7.63749999703244,11.2708333296658,1.00000002980232,254
7.64583333036217,11.2708333296658,0.926174500142224,255
7.83749999694595,11.2708333296658,0.259999994188547,256
8.00416666354055,11.2708333296658,0.025000000372529,257
8.01249999687028,11.2708333296658,0.0199999995529652,258
7.4041666638,11.2624999963356,0.00621117977425456,259
7.4291666637892,11.2624999963356,0.0208333320915699,260
7.45416666377838,11.2624999963356,0.90499997138977,261
7.46249999710811,11.2624999963356,0.914000000571832,262
7.54583333040541,11.2624999963356,0.0206185579299927,263
7.55416666373514,11.2624999963356,0.0247933901846409,264
7.61249999704325,11.2624999963356,0.25000000372529,265
7.62083333037298,11.2624999963356,0.333333343267441,266
7.62916666370271,11.2624999963356,0.372881358489394,267
7.63749999703244,11.2624999963356,0.525423724204302,268
7.6541666636919,11.2624999963356,1.07700002333149,269
7.72916666365947,11.2624999963356,0.209876544773579,270
7.7374999969892,11.2624999963356,0.273972608149052,271
7.83749999694595,11.2624999963356,0.204460968496278,272
7.84583333027568,11.2624999963356,0.142857149243355,273
7.85416666360541,11.2624999963356,0.0428571440279484,274
8.00416666354055,11.2624999963356,0.0532319396734238,275
8.01249999687028,11.2624999963356,0.0468750018626451,276
