"x","y","layer","iteration"
6.96249965691444,5.73749965367529,0.0250000002561137,1
9.13749965604883,6.9708329865172,0.00715563492849469,1
9.45416632258947,7.46249965298796,0.00729927001520991,1
8.36249965635727,5.01249965396417,0.0148514853790402,1
7.5374996566856,6.07083298687581,0.0298507455736399,1
11.2791663218632,9.22916631895069,0.5,1
11.3958329884834,9.52083298550114,0.00229885103181005,1
11.2541663218731,8.5208329858996,0.0645161271095276,1
8.36249965635727,5.27916632052458,0.104761905968189,1
8.1791663230969,6.62083298665666,0.00709219882264733,1
6.96249965691444,5.73749965367529,0.0250000002561137,2
9.13749965604883,6.9708329865172,0.00715563492849469,2
9.45416632258947,7.46249965298796,0.00729927001520991,2
8.36249965635727,5.01249965396417,0.0148514853790402,2
7.5374996566856,6.07083298687581,0.0298507455736399,2
11.2791663218632,9.22916631895069,0.5,2
11.3958329884834,9.52083298550114,0.00229885103181005,2
11.2541663218731,8.5208329858996,0.0645161271095276,2
8.36249965635727,5.27916632052458,0.104761905968189,2
9.46249965591949,6.55416632001656,0.00709219882264733,2
6.96249965691444,5.73749965367529,0.0250000002561137,3
9.13749965604883,6.9708329865172,0.00715563492849469,3
9.45416632258947,7.46249965298796,0.00729927001520991,3
8.54583298961764,4.94583298732407,0.0148514853790402,3
7.5374996566856,6.07083298687581,0.0298507455736399,3
11.2791663218632,9.22916631895069,0.5,3
11.3958329884834,9.52083298550114,0.00229885103181005,3
11.2541663218731,8.5208329858996,0.0645161271095276,3
8.36249965635727,5.27916632052458,0.104761905968189,3
9.46249965591949,6.55416632001656,0.00709219882264733,3
6.96249965691444,5.73749965367529,0.0250000002561137,4
9.13749965604883,6.9708329865172,0.00715563492849469,4
9.45416632258947,7.46249965298796,0.00729927001520991,4
8.54583298961764,4.94583298732407,0.0148514853790402,4
7.31249965677515,6.66249965330672,0.0298507455736399,4
11.2791663218632,9.22916631895069,0.5,4
11.3958329884834,9.52083298550114,0.00229885103181005,4
11.2541663218731,8.5208329858996,0.0645161271095276,4
8.36249965635727,5.27916632052458,0.104761905968189,4
9.46249965591949,6.55416632001656,0.00709219882264733,4
11.0624996552827,6.9708329865172,0.0250000002561137,5
9.13749965604883,6.9708329865172,0.00715563492849469,5
9.45416632258947,7.46249965298796,0.00729927001520991,5
8.54583298961764,4.94583298732407,0.0148514853790402,5
7.31249965677515,6.66249965330672,0.0298507455736399,5
11.2791663218632,9.22916631895069,0.5,5
11.3958329884834,9.52083298550114,0.00229885103181005,5
11.2541663218731,8.5208329858996,0.0645161271095276,5
8.36249965635727,5.27916632052458,0.104761905968189,5
9.46249965591949,6.55416632001656,0.00709219882264733,5
11.0624996552827,6.9708329865172,0.0250000002561137,6
9.13749965604883,6.9708329865172,0.00715563492849469,6
9.45416632258947,7.46249965298796,0.00729927001520991,6
8.54583298961764,4.94583298732407,0.0148514853790402,6
7.31249965677515,6.66249965330672,0.0298507455736399,6
11.2791663218632,9.22916631895069,0.5,6
11.3958329884834,9.52083298550114,0.00229885103181005,6
8.19583298975693,5.92916632026559,0.0645161271095276,6
8.36249965635727,5.27916632052458,0.104761905968189,6
9.46249965591949,6.55416632001656,0.00709219882264733,6
11.0624996552827,6.9708329865172,0.0250000002561137,7
9.13749965604883,6.9708329865172,0.00715563492849469,7
9.45416632258947,7.46249965298796,0.00729927001520991,7
8.54583298961764,4.94583298732407,0.0148514853790402,7
7.31249965677515,6.66249965330672,0.0298507455736399,7
11.2791663218632,9.22916631895069,0.5,7
11.3958329884834,9.52083298550114,0.00229885103181005,7
11.3541663218333,8.74583298580994,0.0645161271095276,7
8.36249965635727,5.27916632052458,0.104761905968189,7
9.46249965591949,6.55416632001656,0.00709219882264733,7
11.0624996552827,6.9708329865172,0.0250000002561137,8
9.13749965604883,6.9708329865172,0.00715563492849469,8
9.45416632258947,7.46249965298796,0.00729927001520991,8
8.54583298961764,4.94583298732407,0.0148514853790402,8
11.0458329886227,8.15416631937903,0.0298507455736399,8
11.2791663218632,9.22916631895069,0.5,8
11.3958329884834,9.52083298550114,0.00229885103181005,8
11.3541663218333,8.74583298580994,0.0645161271095276,8
8.36249965635727,5.27916632052458,0.104761905968189,8
9.46249965591949,6.55416632001656,0.00709219882264733,8
11.0624996552827,6.9708329865172,0.0250000002561137,9
11.4458329884635,8.77083298579998,0.00715563492849469,9
9.45416632258947,7.46249965298796,0.00729927001520991,9
8.54583298961764,4.94583298732407,0.0148514853790402,9
11.0458329886227,8.15416631937903,0.0298507455736399,9
11.2791663218632,9.22916631895069,0.5,9
11.3958329884834,9.52083298550114,0.00229885103181005,9
11.3541663218333,8.74583298580994,0.0645161271095276,9
8.36249965635727,5.27916632052458,0.104761905968189,9
9.46249965591949,6.55416632001656,0.00709219882264733,9
11.0624996552827,6.9708329865172,0.0250000002561137,10
8.1291663231168,5.75416632033532,0.00715563492849469,10
9.45416632258947,7.46249965298796,0.00729927001520991,10
8.54583298961764,4.94583298732407,0.0148514853790402,10
11.0458329886227,8.15416631937903,0.0298507455736399,10
11.2791663218632,9.22916631895069,0.5,10
11.3958329884834,9.52083298550114,0.00229885103181005,10
11.3541663218333,8.74583298580994,0.0645161271095276,10
8.36249965635727,5.27916632052458,0.104761905968189,10
9.46249965591949,6.55416632001656,0.00709219882264733,10
11.0624996552827,6.9708329865172,0.0250000002561137,11
8.1291663231168,5.75416632033532,0.00715563492849469,11
9.45416632258947,7.46249965298796,0.00729927001520991,11
8.54583298961764,4.94583298732407,0.0148514853790402,11
11.5041663217736,9.02916631903038,0.0298507455736399,11
11.2791663218632,9.22916631895069,0.5,11
11.3958329884834,9.52083298550114,0.00229885103181005,11
11.3541663218333,8.74583298580994,0.0645161271095276,11
8.36249965635727,5.27916632052458,0.104761905968189,11
9.46249965591949,6.55416632001656,0.00709219882264733,11
7.24583299013502,5.81249965364541,0.0250000002561137,12
8.1291663231168,5.75416632033532,0.00715563492849469,12
9.45416632258947,7.46249965298796,0.00729927001520991,12
8.54583298961764,4.94583298732407,0.0148514853790402,12
11.5041663217736,9.02916631903038,0.0298507455736399,12
11.2791663218632,9.22916631895069,0.5,12
11.3958329884834,9.52083298550114,0.00229885103181005,12
11.3541663218333,8.74583298580994,0.0645161271095276,12
8.36249965635727,5.27916632052458,0.104761905968189,12
9.46249965591949,6.55416632001656,0.00709219882264733,12
7.24583299013502,5.81249965364541,0.0250000002561137,13
8.1291663231168,5.75416632033532,0.00715563492849469,13
9.45416632258947,7.46249965298796,0.00729927001520991,13
8.54583298961764,4.94583298732407,0.0148514853790402,13
11.5041663217736,9.02916631903038,0.0298507455736399,13
11.2791663218632,9.22916631895069,0.5,13
11.3958329884834,9.52083298550114,0.00229885103181005,13
11.3541663218333,8.74583298580994,0.0645161271095276,13
8.36249965635727,5.27916632052458,0.104761905968189,13
7.42916632339539,6.01249965356572,0.00709219882264733,13
7.24583299013502,5.81249965364541,0.0250000002561137,14
8.10416632312675,6.92916631986714,0.00715563492849469,14
9.45416632258947,7.46249965298796,0.00729927001520991,14
8.54583298961764,4.94583298732407,0.0148514853790402,14
11.5041663217736,9.02916631903038,0.0298507455736399,14
11.2791663218632,9.22916631895069,0.5,14
11.3958329884834,9.52083298550114,0.00229885103181005,14
11.3541663218333,8.74583298580994,0.0645161271095276,14
8.36249965635727,5.27916632052458,0.104761905968189,14
7.42916632339539,6.01249965356572,0.00709219882264733,14
7.24583299013502,5.81249965364541,0.0250000002561137,15
8.10416632312675,6.92916631986714,0.00715563492849469,15
9.45416632258947,7.46249965298796,0.00729927001520991,15
8.54583298961764,4.94583298732407,0.0148514853790402,15
11.5041663217736,9.02916631903038,0.0298507455736399,15
11.2791663218632,9.22916631895069,0.5,15
11.3958329884834,9.52083298550114,0.00229885103181005,15
11.3541663218333,8.74583298580994,0.0645161271095276,15
8.36249965635727,5.27916632052458,0.104761905968189,15
11.1124996552628,8.8458329857701,0.00709219882264733,15
7.24583299013502,5.81249965364541,0.0250000002561137,16
8.10416632312675,6.92916631986714,0.00715563492849469,16
9.45416632258947,7.46249965298796,0.00729927001520991,16
8.54583298961764,4.94583298732407,0.0148514853790402,16
11.2374996552131,8.82916631911007,0.0298507455736399,16
11.2791663218632,9.22916631895069,0.5,16
11.3958329884834,9.52083298550114,0.00229885103181005,16
11.3541663218333,8.74583298580994,0.0645161271095276,16
8.36249965635727,5.27916632052458,0.104761905968189,16
11.1124996552628,8.8458329857701,0.00709219882264733,16
7.24583299013502,5.81249965364541,0.0250000002561137,17
8.10416632312675,6.92916631986714,0.00715563492849469,17
9.45416632258947,7.46249965298796,0.00729927001520991,17
8.54583298961764,4.94583298732407,0.0148514853790402,17
11.2374996552131,8.82916631911007,0.0298507455736399,17
7.39583299007532,4.78749965405382,0.5,17
11.3958329884834,9.52083298550114,0.00229885103181005,17
11.3541663218333,8.74583298580994,0.0645161271095276,17
8.36249965635727,5.27916632052458,0.104761905968189,17
11.1124996552628,8.8458329857701,0.00709219882264733,17
7.24583299013502,5.81249965364541,0.0250000002561137,18
8.10416632312675,6.92916631986714,0.00715563492849469,18
9.45416632258947,7.46249965298796,0.00729927001520991,18
8.54583298961764,4.94583298732407,0.0148514853790402,18
11.2374996552131,8.82916631911007,0.0298507455736399,18
7.39583299007532,4.78749965405382,0.5,18
11.3958329884834,9.52083298550114,0.00229885103181005,18
11.3541663218333,8.74583298580994,0.0645161271095276,18
7.3374996567652,5.62083298705511,0.104761905968189,18
11.1124996552628,8.8458329857701,0.00709219882264733,18
7.24583299013502,5.81249965364541,0.0250000002561137,19
8.10416632312675,6.92916631986714,0.00715563492849469,19
9.45416632258947,7.46249965298796,0.00729927001520991,19
8.54583298961764,4.94583298732407,0.0148514853790402,19
8.98749965610853,6.58749965333661,0.0298507455736399,19
7.39583299007532,4.78749965405382,0.5,19
11.3958329884834,9.52083298550114,0.00229885103181005,19
11.3541663218333,8.74583298580994,0.0645161271095276,19
7.3374996567652,5.62083298705511,0.104761905968189,19
11.1124996552628,8.8458329857701,0.00709219882264733,19
7.24583299013502,5.81249965364541,0.0250000002561137,20
8.10416632312675,6.92916631986714,0.00715563492849469,20
9.45416632258947,7.46249965298796,0.00729927001520991,20
7.32083299010517,5.59583298706507,0.0148514853790402,20
8.98749965610853,6.58749965333661,0.0298507455736399,20
7.39583299007532,4.78749965405382,0.5,20
11.3958329884834,9.52083298550114,0.00229885103181005,20
11.3541663218333,8.74583298580994,0.0645161271095276,20
7.3374996567652,5.62083298705511,0.104761905968189,20
11.1124996552628,8.8458329857701,0.00709219882264733,20
7.24583299013502,5.81249965364541,0.0250000002561137,21
7.02916632355458,5.37916632048474,0.00715563492849469,21
9.45416632258947,7.46249965298796,0.00729927001520991,21
7.32083299010517,5.59583298706507,0.0148514853790402,21
8.98749965610853,6.58749965333661,0.0298507455736399,21
7.39583299007532,4.78749965405382,0.5,21
11.3958329884834,9.52083298550114,0.00229885103181005,21
11.3541663218333,8.74583298580994,0.0645161271095276,21
7.3374996567652,5.62083298705511,0.104761905968189,21
11.1124996552628,8.8458329857701,0.00709219882264733,21
7.24583299013502,5.81249965364541,0.0250000002561137,22
7.02916632355458,5.37916632048474,0.00715563492849469,22
9.45416632258947,7.46249965298796,0.00729927001520991,22
7.32083299010517,5.59583298706507,0.0148514853790402,22
8.98749965610853,6.58749965333661,0.0298507455736399,22
7.39583299007532,4.78749965405382,0.5,22
11.3958329884834,9.52083298550114,0.00229885103181005,22
11.3541663218333,8.74583298580994,0.0645161271095276,22
7.37916632341528,6.40416632007632,0.104761905968189,22
11.1124996552628,8.8458329857701,0.00709219882264733,22
6.93749965692439,5.72916632034528,0.0250000002561137,23
7.02916632355458,5.37916632048474,0.00715563492849469,23
9.45416632258947,7.46249965298796,0.00729927001520991,23
7.32083299010517,5.59583298706507,0.0148514853790402,23
8.98749965610853,6.58749965333661,0.0298507455736399,23
7.39583299007532,4.78749965405382,0.5,23
11.3958329884834,9.52083298550114,0.00229885103181005,23
11.3541663218333,8.74583298580994,0.0645161271095276,23
7.37916632341528,6.40416632007632,0.104761905968189,23
11.1124996552628,8.8458329857701,0.00709219882264733,23
6.93749965692439,5.72916632034528,0.0250000002561137,24
7.02916632355458,5.37916632048474,0.00715563492849469,24
11.204166321893,6.56249965334657,0.00729927001520991,24
7.32083299010517,5.59583298706507,0.0148514853790402,24
8.98749965610853,6.58749965333661,0.0298507455736399,24
7.39583299007532,4.78749965405382,0.5,24
11.3958329884834,9.52083298550114,0.00229885103181005,24
11.3541663218333,8.74583298580994,0.0645161271095276,24
7.37916632341528,6.40416632007632,0.104761905968189,24
11.1124996552628,8.8458329857701,0.00709219882264733,24
6.93749965692439,5.72916632034528,0.0250000002561137,25
7.02916632355458,5.37916632048474,0.00715563492849469,25
11.204166321893,6.56249965334657,0.00729927001520991,25
7.32083299010517,5.59583298706507,0.0148514853790402,25
8.98749965610853,6.58749965333661,0.0298507455736399,25
7.39583299007532,4.78749965405382,0.5,25
11.3958329884834,9.52083298550114,0.00229885103181005,25
9.220832989349,6.53749965335653,0.0645161271095276,25
7.37916632341528,6.40416632007632,0.104761905968189,25
11.1124996552628,8.8458329857701,0.00709219882264733,25
6.93749965692439,5.72916632034528,0.0250000002561137,26
7.02916632355458,5.37916632048474,0.00715563492849469,26
11.204166321893,6.56249965334657,0.00729927001520991,26
7.32083299010517,5.59583298706507,0.0148514853790402,26
8.98749965610853,6.58749965333661,0.0298507455736399,26
7.39583299007532,4.78749965405382,0.5,26
11.3958329884834,9.52083298550114,0.00229885103181005,26
9.220832989349,6.53749965335653,0.0645161271095276,26
7.37916632341528,6.40416632007632,0.104761905968189,26
7.20416632348493,5.58749965373506,0.00709219882264733,26
6.93749965692439,5.72916632034528,0.0250000002561137,27
7.02916632355458,5.37916632048474,0.00715563492849469,27
11.9458329882645,8.96249965239028,0.00729927001520991,27
