"x","y","layer","iteration"
33.2541663131175,0.504166322427217,0.0416666679084301,1
33.504166313018,0.687499655687499,0.75,1
33.1124996465072,0.612499655717384,0.951612889766693,1
33.3124996464276,0.579166322397332,0.00840336084365845,1
32.9541663132369,0.670832989027474,1,1
32.8208329799566,0.370832989147011,2.39999999850988,1
33.2874996464376,0.612499655717384,0.0188679248094559,1
33.4708329796979,0.804166322307679,0.772727265022695,1
33.4291663130479,0.704166322347525,0.176470594480634,1
32.8624996466067,0.620832989047396,0.5,1
33.2541663131175,0.504166322427217,0.0416666679084301,2
33.504166313018,0.687499655687499,0.75,2
33.1124996465072,0.612499655717384,0.951612889766693,2
33.3124996464276,0.579166322397332,0.00840336084365845,2
32.9541663132369,0.670832989027474,1,2
32.8208329799566,0.370832989147011,2.39999999850988,2
33.2874996464376,0.612499655717384,0.0188679248094559,2
33.4708329796979,0.804166322307679,0.772727265022695,2
33.4291663130479,0.704166322347525,0.176470594480634,2
34.3791663126698,1.09583298885813,0.5,2
33.5374996463381,0.612499655717384,0.0416666679084301,3
33.504166313018,0.687499655687499,0.75,3
33.1124996465072,0.612499655717384,0.951612889766693,3
33.3124996464276,0.579166322397332,0.00840336084365845,3
32.9541663132369,0.670832989027474,1,3
32.8208329799566,0.370832989147011,2.39999999850988,3
33.2874996464376,0.612499655717384,0.0188679248094559,3
33.4708329796979,0.804166322307679,0.772727265022695,3
33.4291663130479,0.704166322347525,0.176470594480634,3
34.3791663126698,1.09583298885813,0.5,3
33.5374996463381,0.612499655717384,0.0416666679084301,4
33.504166313018,0.687499655687499,0.75,4
33.1124996465072,0.612499655717384,0.951612889766693,4
33.3124996464276,0.579166322397332,0.00840336084365845,4
32.9541663132369,0.670832989027474,1,4
32.8208329799566,0.370832989147011,2.39999999850988,4
33.4291663130479,0.695832989017512,0.0188679248094559,4
33.4708329796979,0.804166322307679,0.772727265022695,4
33.4291663130479,0.704166322347525,0.176470594480634,4
34.3791663126698,1.09583298885813,0.5,4
33.6541663129583,0.754166322327602,0.0416666679084301,5
33.504166313018,0.687499655687499,0.75,5
33.1124996465072,0.612499655717384,0.951612889766693,5
33.3124996464276,0.579166322397332,0.00840336084365845,5
32.9541663132369,0.670832989027474,1,5
32.8208329799566,0.370832989147011,2.39999999850988,5
33.4291663130479,0.695832989017512,0.0188679248094559,5
33.4708329796979,0.804166322307679,0.772727265022695,5
33.4291663130479,0.704166322347525,0.176470594480634,5
34.3791663126698,1.09583298885813,0.5,5
33.6541663129583,0.754166322327602,0.0416666679084301,6
33.504166313018,0.687499655687499,0.75,6
33.1124996465072,0.612499655717384,0.951612889766693,6
33.3124996464276,0.579166322397332,0.00840336084365845,6
32.979166313227,0.620832989047396,1,6
32.8208329799566,0.370832989147011,2.39999999850988,6
33.4291663130479,0.695832989017512,0.0188679248094559,6
33.4708329796979,0.804166322307679,0.772727265022695,6
33.4291663130479,0.704166322347525,0.176470594480634,6
34.3791663126698,1.09583298885813,0.5,6
33.6541663129583,0.754166322327602,0.0416666679084301,7
33.4124996463878,0.83749965562773,0.75,7
33.1124996465072,0.612499655717384,0.951612889766693,7
33.3124996464276,0.579166322397332,0.00840336084365845,7
32.979166313227,0.620832989047396,1,7
32.8208329799566,0.370832989147011,2.39999999850988,7
33.4291663130479,0.695832989017512,0.0188679248094559,7
33.4708329796979,0.804166322307679,0.772727265022695,7
33.4291663130479,0.704166322347525,0.176470594480634,7
34.3791663126698,1.09583298885813,0.5,7
33.6541663129583,0.754166322327602,0.0416666679084301,8
33.4124996463878,0.83749965562773,0.75,8
33.1124996465072,0.612499655717384,0.951612889766693,8
33.3124996464276,0.579166322397332,0.00840336084365845,8
32.979166313227,0.620832989047396,1,8
32.8208329799566,0.370832989147011,2.39999999850988,8
33.4291663130479,0.695832989017512,0.0188679248094559,8
33.512499646348,0.662499655697461,0.772727265022695,8
33.4291663130479,0.704166322347525,0.176470594480634,8
34.3791663126698,1.09583298885813,0.5,8
33.6541663129583,0.754166322327602,0.0416666679084301,9
33.029166313207,0.662499655697461,0.75,9
33.1124996465072,0.612499655717384,0.951612889766693,9
33.3124996464276,0.579166322397332,0.00840336084365845,9
32.979166313227,0.620832989047396,1,9
32.8208329799566,0.370832989147011,2.39999999850988,9
33.4291663130479,0.695832989017512,0.0188679248094559,9
33.512499646348,0.662499655697461,0.772727265022695,9
33.4291663130479,0.704166322347525,0.176470594480634,9
34.3791663126698,1.09583298885813,0.5,9
33.6541663129583,0.754166322327602,0.0416666679084301,10
33.029166313207,0.662499655697461,0.75,10
33.1124996465072,0.612499655717384,0.951612889766693,10
33.3124996464276,0.579166322397332,0.00840336084365845,10
32.979166313227,0.620832989047396,1,10
32.8208329799566,0.370832989147011,2.39999999850988,10
33.4291663130479,0.695832989017512,0.0188679248094559,10
34.4124996459898,1.22083298880832,0.772727265022695,10
33.4291663130479,0.704166322347525,0.176470594480634,10
34.3791663126698,1.09583298885813,0.5,10
33.0708329798571,0.804166322307679,0.0416666679084301,11
33.029166313207,0.662499655697461,0.75,11
33.1124996465072,0.612499655717384,0.951612889766693,11
33.3124996464276,0.579166322397332,0.00840336084365845,11
32.979166313227,0.620832989047396,1,11
32.8208329799566,0.370832989147011,2.39999999850988,11
33.4291663130479,0.695832989017512,0.0188679248094559,11
34.4124996459898,1.22083298880832,0.772727265022695,11
33.4291663130479,0.704166322347525,0.176470594480634,11
34.3791663126698,1.09583298885813,0.5,11
33.0708329798571,0.804166322307679,0.0416666679084301,12
33.029166313207,0.662499655697461,0.75,12
33.1124996465072,0.612499655717384,0.951612889766693,12
33.3124996464276,0.579166322397332,0.00840336084365845,12
32.7541663133165,0.529166322417255,1,12
32.8208329799566,0.370832989147011,2.39999999850988,12
33.4291663130479,0.695832989017512,0.0188679248094559,12
34.4124996459898,1.22083298880832,0.772727265022695,12
33.4291663130479,0.704166322347525,0.176470594480634,12
34.3791663126698,1.09583298885813,0.5,12
33.0708329798571,0.804166322307679,0.0416666679084301,13
33.029166313207,0.662499655697461,0.75,13
33.1124996465072,0.612499655717384,0.951612889766693,13
33.3124996464276,0.579166322397332,0.00840336084365845,13
32.8041663132966,0.545832989077281,1,13
32.8208329799566,0.370832989147011,2.39999999850988,13
33.4291663130479,0.695832989017512,0.0188679248094559,13
34.4124996459898,1.22083298880832,0.772727265022695,13
33.4291663130479,0.704166322347525,0.176470594480634,13
34.3791663126698,1.09583298885813,0.5,13
33.0708329798571,0.804166322307679,0.0416666679084301,14
33.2374996464575,0.662499655697461,0.75,14
33.1124996465072,0.612499655717384,0.951612889766693,14
33.3124996464276,0.579166322397332,0.00840336084365845,14
32.8041663132966,0.545832989077281,1,14
32.8208329799566,0.370832989147011,2.39999999850988,14
33.4291663130479,0.695832989017512,0.0188679248094559,14
34.4124996459898,1.22083298880832,0.772727265022695,14
33.4291663130479,0.704166322347525,0.176470594480634,14
34.3791663126698,1.09583298885813,0.5,14
33.0708329798571,0.804166322307679,0.0416666679084301,15
33.2374996464575,0.662499655697461,0.75,15
33.1124996465072,0.612499655717384,0.951612889766693,15
33.3124996464276,0.579166322397332,0.00840336084365845,15
32.8041663132966,0.545832989077281,1,15
32.8208329799566,0.370832989147011,2.39999999850988,15
33.3374996464177,0.695832989017512,0.0188679248094559,15
34.4124996459898,1.22083298880832,0.772727265022695,15
33.4291663130479,0.704166322347525,0.176470594480634,15
34.3791663126698,1.09583298885813,0.5,15
33.0708329798571,0.804166322307679,0.0416666679084301,16
