"Y","X","numRealSurveysInCell"
3140,5552,1
3146,5551,1
3151,5552,1
3168,5558,1
3176,5553,1
3197,5551,1
3201,5549,1
3230,5680,1
3235,5543,1
3243,5637,1
3244,5631,1
3249,5543,1
3249,5544,1
3251,5542,1
3252,5542,1
3262,5609,1
3266,5605,1
3273,5601,1
3276,5544,1
3281,5550,1
3283,5599,1
3286,5557,1
3296,5592,1
3305,5585,1
3310,5559,1
3314,5579,1
3324,5576,1
3327,5564,1
3329,5573,1
3334,5568,1
3335,5571,1
3349,5578,1
3351,5576,1
3351,5583,1
3353,5569,1
3355,5592,1
3361,5630,1
3364,5646,1
3364,5647,1
3364,5650,2
3365,5564,1
3365,5639,1
3366,5643,1
3374,5643,1
3379,5639,1
3430,5640,1
3443,5652,1
