"Y","X","numRealSurveysInCell"
3096,5573,1
3097,5574,2
3115,5556,1
3150,5552,1
3167,5556,1
3183,5554,1
3193,5555,1
3201,5549,1
3207,5545,1
3207,5546,1
3249,5545,1
3252,5542,1
3269,5544,1
3281,5550,1
3282,5551,1
3284,5552,1
3286,5558,1
3300,5559,1
3305,5585,1
3310,5559,1
3313,5559,1
3319,5563,1
3324,5576,1
3333,5567,1
3339,5570,1
3351,5569,1
3355,5594,1
3355,5606,1
3356,5619,1
3358,5567,1
3361,5630,1
3362,5565,1
3364,5650,1
3365,5639,1
3365,5643,1
3371,5562,1
3372,5643,1
3380,5637,1
3389,5636,1
3397,5637,1
