"Y","X","numRealSurveysInCell"
3102,5976,2
3111,5986,1
3126,6011,1
3131,6043,1
3141,6050,1
3144,6051,1
3149,6055,1
3156,6060,1
3159,6062,1
3221,6023,1
3224,6021,1
3226,6003,1
3232,5995,1
3234,6072,1
3235,6058,1
3235,6099,1
3238,6093,1
3239,6046,1
3243,6077,1
3246,6087,1
3247,6085,1
3249,5991,1
3250,6114,1
3254,6116,1
3260,6116,1
3261,5993,1
3271,6117,1
3277,5972,1
3295,6117,1
3296,5949,1
3298,6113,1
3299,6111,1
3300,6109,1
3346,6110,1
3352,6107,1
3378,5910,1
3406,5881,1
3406,6091,1
3419,6087,1
3443,5868,1
3479,5838,1
