"Y","X","numRealSurveysInCell"
503,1677,1
515,1675,1
517,1924,1
523,1656,1
530,1794,1
546,2107,1
552,1859,1
554,1636,1
564,2055,1
573,2059,1
591,2038,1
614,3424,1
617,3444,1
618,2108,1
619,2110,1
626,2038,1
634,1600,1
635,1600,1
636,1884,1
636,3394,1
637,1600,1
637,3458,1
639,1602,1
640,1604,1
641,1604,1
647,1600,1
653,3371,1
656,3464,1
663,3361,1
664,1874,1
665,1873,1
671,1803,1
672,3466,1
673,1509,1
673,1995,1
674,1477,1
674,1851,2
674,3355,1
676,1509,1
677,1756,1
677,3466,1
678,2193,1
681,1511,1
688,1507,2
689,2122,1
690,1697,1
690,2832,1
692,1512,1
695,1513,1
695,3349,1
698,1512,2
705,3344,1
709,1538,1
711,1538,1
715,1622,1
724,1490,1
725,1491,1
728,3562,1
738,3318,1
738,3532,1
739,3528,1
739,3572,1
739,3579,1
745,3519,1
747,3597,1
748,3306,1
749,1334,1
753,3510,1
757,3503,1
758,3616,1
759,2943,1
762,3495,1
769,3459,1
769,3465,1
769,3472,1
774,1495,1
779,3632,1
794,2760,1
795,3190,1
800,2863,1
805,3327,1
810,2484,1
812,2470,1
816,2500,1
821,2655,1
824,2233,1
828,2240,1
828,2246,1
836,3326,1
838,1572,1
838,3337,2
838,3338,1
839,3335,1
840,2690,1
842,2876,1
846,3155,1
849,3215,1
852,3611,1
859,3172,1
860,1345,1
860,2894,1
869,2194,1
871,2182,1
871,2905,1
873,2427,1
874,3231,1
875,2928,1
877,2942,1
879,2262,1
879,2269,1
880,2251,1
883,3233,1
887,2197,1
887,3572,1
893,2947,1
894,3561,1
900,2410,1
902,2273,1
904,3554,1
908,2226,1
910,3553,1
911,3137,1
913,2240,1
913,3291,1
913,3306,1
915,2274,1
917,3474,1
920,3497,1
921,2277,1
924,2264,1
924,3517,1
925,3285,1
927,3530,1
929,3025,1
930,2285,1
930,3132,1
932,3118,1
933,2235,1
933,3100,1
936,3460,1
938,2566,1
939,2416,1
939,3117,1
940,3044,1
941,2683,1
941,3074,1
942,2557,1
942,2703,1
942,3058,1
943,1463,1
944,2284,1
944,2717,1
944,3281,1
945,2747,1
948,2540,1
948,2588,1
949,2727,1
950,2289,1
950,2295,1
950,2736,1
951,1203,1
952,1467,1
952,2296,1
952,2753,1
954,2532,1
955,2603,1
956,2291,1
956,2415,1
956,3209,1
958,2760,1
958,3454,1
959,2522,1
961,3193,1
962,2574,1
962,3130,1
964,2606,1
965,1722,1
967,2513,1
969,2675,1
973,3130,1
975,2665,1
975,3182,1
977,1206,1
977,2513,1
979,2656,1
979,3132,1
979,3144,1
980,3013,1
981,2594,1
982,2991,1
983,3003,1
983,3439,1
984,1196,1
985,2415,1
985,3122,1
987,2942,1
987,2981,1
988,2222,1
988,2513,1
989,2614,1
989,2936,1
991,2976,1
992,3151,1
993,2641,1
994,3432,1
995,1732,1
995,2963,1
995,3104,1
996,2333,1
998,1482,1
998,2613,1
998,3130,1
999,2510,1
1000,2926,1
1001,2756,1
1002,2337,1
1003,3164,1
1004,2631,1
1004,3176,1
1007,2606,1
1007,2775,1
1009,2514,1
1009,2925,1
1010,2760,1
1010,3131,1
1011,1747,1
1012,2221,1
1012,2793,1
1013,2424,2
1014,2686,1
1014,2767,1
1015,2199,1
1015,2677,1
1015,2697,1
1016,2606,1
1017,2420,1
1017,3194,1
1018,2213,1
1019,1750,1
1019,2809,1
1019,2919,1
1020,2184,1
1020,2521,1
1020,3134,1
1022,2711,1
1028,1381,1
1029,2525,1
1029,2609,1
