"Y","X","numRealSurveysInCell"
1544,6069,1
1554,5919,1
1558,6169,1
1560,5918,1
1560,6176,1
1562,6176,1
1563,5820,1
1564,6217,2
1564,6218,1
1565,5912,1
1565,5929,1
1566,5906,1
1566,5919,1
1568,5828,1
1568,5829,1
1569,5898,1
1569,5902,1
1569,5913,1
1569,6064,1
1570,5933,1
1571,5816,1
1572,5832,1
1572,5889,1
1572,5922,1
1572,6146,1
1573,5844,1
1573,5879,2
1573,6031,1
1573,6176,1
1574,5834,1
1574,6173,1
1574,6180,1
1574,6186,1
1575,5901,1
1575,5927,1
1575,5934,1
1575,6052,1
1575,6151,1
1575,6187,1
1576,5814,1
1576,5921,1
1577,6149,1
1578,5827,1
1578,5845,1
1578,5911,1
1578,6026,1
1578,6173,1
1578,6199,1
1579,5839,1
1579,6195,1
1580,5812,1
1580,5837,1
1581,5855,1
1582,5820,1
1582,5921,1
1582,6200,1
1583,5816,1
1583,6144,1
1584,5826,1
1584,5903,1
1584,5932,1
1584,6023,1
1587,5830,1
1587,5911,1
1588,5849,1
1588,5916,1
1589,5933,1
1590,5826,1
1591,5828,1
1591,6067,1
1592,5839,1
1592,5849,1
1592,6201,1
1594,6073,1
1595,5815,1
1595,5820,1
1595,5894,1
1595,5906,1
1596,5818,1
1596,5828,1
1596,5853,1
1596,5858,1
1596,5917,1
1597,5935,1
1598,6056,1
1598,6090,1
1599,5920,1
1600,5854,1
1600,5894,1
1600,6062,1
1602,5851,1
1602,6069,1
1603,5861,1
1604,5816,1
1604,6052,1
1606,5906,1
1606,5926,1
1606,5953,1
1607,5865,1
1608,5889,1
1609,5958,1
1610,5974,1
1610,6053,1
1611,5901,1
1611,6071,1
1612,5910,1
1612,6080,1
1613,5819,1
1613,5825,1
1613,5887,1
1613,5963,1
1613,6046,1
1614,5879,1
1614,5893,1
1614,5917,1
1615,6061,1
1616,6054,1
1618,5961,1
1618,6160,1
1618,6161,1
1619,5913,1
1619,6077,1
1620,6041,1
1621,5987,1
1622,6157,1
1622,6158,1
1623,5833,1
1623,6159,1
1624,5912,1
1625,6163,1
1626,5962,1
1629,5842,1
1630,5987,1
1632,5853,1
1633,5818,1
1633,5829,1
1633,6175,1
1636,5964,1
1639,5809,1
1639,6054,1
1641,5848,1
1641,6181,1
1643,5808,1
1644,5859,1
1644,5960,1
1645,6054,1
1645,6177,1
1646,5979,1
1647,5807,1
1647,5943,1
1647,5951,1
1649,6110,1
1650,6057,1
1650,6169,1
1652,6065,1
1653,5981,1
1653,6004,1
1654,5808,1
1654,5939,1
1654,5979,1
1654,6164,1
1655,6051,1
1656,5899,1
1656,6031,1
1657,5963,1
1657,5995,1
1657,6074,1
1657,6160,1
1658,6038,1
1658,6088,1
1658,6188,1
1659,5907,1
1660,5810,1
1660,6044,1
1660,6193,1
1661,5920,1
1662,5960,1
1662,5988,1
1662,6101,1
1663,6185,1
1664,6184,1
1665,5938,1
1665,5966,1
1665,6109,1
1666,5926,1
1666,6075,1
1669,5827,1
1669,6037,1
1669,6087,1
1670,5982,1
1670,6063,1
1671,5807,1
1671,5973,1
1671,5991,1
1671,6006,1
1671,6096,1
1672,6136,1
1673,5819,1
1673,5995,1
1673,6073,1
1674,5813,1
1674,5827,1
1675,6143,1
1676,6130,1
1677,6051,1
1677,6140,1
1677,6150,1
1678,5871,1
1679,5995,1
1679,6040,1
1680,6142,1
1683,5860,1
1683,6149,1
1684,6016,1
1685,6000,1
1685,6129,1
1686,6008,1
1687,5990,1
1690,6142,1
1691,5870,1
1691,5982,1
1692,6139,1
1693,6016,1
1694,5853,1
1694,6049,1
1694,6053,1
1696,6045,1
1697,6012,1
1697,6163,1
1698,6005,1
1698,6021,1
1700,6055,1
1701,6142,1
1702,5844,1
1702,6029,1
1702,6138,1
1702,6165,1
1703,5837,1
1703,5868,1
1703,6161,1
1703,6202,1
1704,6009,1
1704,6014,1
1705,6158,1
1706,6044,1
1706,6148,1
1706,6154,1
1707,5831,1
1707,5865,1
1707,5880,1
1708,6004,1
1708,6152,1
1708,6230,1
1709,6057,1
1710,5815,1
1710,5862,1
1711,5823,1
1712,6019,1
1713,5816,1
1713,5848,1
1714,5808,1
1714,5811,1
1714,5824,1
1714,5828,1
1714,6000,1
1714,6012,1
1716,6253,1
1717,6183,1
1718,6177,1
1718,6229,1
1720,6172,1
1721,6192,1
1722,5974,1
1722,6169,1
1723,5852,1
1723,6060,1
1725,5979,1
1725,6224,1
1726,6055,1
1727,5995,1
1727,6001,1
1727,6176,1
1729,6006,1
1729,6069,1
1731,5975,1
1732,6045,1
1732,6183,1
1733,5982,1
1733,5983,1
1733,6068,1
1734,6061,1
1734,6075,1
1735,5886,1
1736,5989,1
1736,6044,1
1737,6010,1
1738,5881,1
1738,6014,1
1738,6048,1
1738,6213,1
1739,5888,1
1740,5886,1
1740,6053,1
1740,6080,1
1740,6133,1
1740,6141,1
1741,5885,1
1741,5887,1
1742,5883,1
1743,5971,1
1743,6012,1
1744,5883,1
1744,6058,1
1744,6127,1
1746,5883,1
1748,5968,1
1748,6142,1
1749,6008,1
1749,6212,1
1750,5884,1
1751,6123,1
1751,6180,1
1752,6161,1
1752,6191,1
1752,6258,1
1753,6077,1
1754,6056,1
1755,5966,1
1755,5997,1
1755,6051,1
1755,6125,1
1755,6141,1
1755,6154,1
1755,6186,1
1756,6021,1
1757,5885,1
1757,6078,1
1757,6085,1
1757,6116,1
1758,6090,1
1759,6013,1
1759,6094,1
1759,6182,1
1759,6192,1
1760,6051,1
1760,6119,1
1761,6149,1
1762,6159,1
1763,5964,1
1763,6094,1
1763,6140,1
1764,6270,1
1765,6006,1
1765,6071,1
1765,6180,1
1765,6251,1
1766,6086,1
1766,6095,1
1767,5952,1
1767,6162,1
1768,5956,1
1768,5996,1
1768,6061,1
1768,6174,1
1769,6050,1
1769,6090,1
1769,6120,1
1769,6125,1
1769,6251,1
1770,5952,1
1770,5992,1
1770,6167,1
1770,6192,1
1771,5954,1
1771,6101,1
1771,6140,1
1772,6085,1
1772,6179,1
1773,6159,1
1773,6185,1
1773,6186,1
1774,5954,1
1774,6009,1
1774,6130,1
1775,5940,1
1775,6037,1
1775,6107,1
1775,6271,1
1775,6274,1
1776,5946,1
1776,5950,1
1776,6120,1
1776,6274,1
1777,6083,1
1778,6168,1
1778,6171,1
1778,6253,1
1779,5935,1
1779,6096,1
1779,6138,1
1779,6139,1
1779,6147,1
1779,6151,1
1779,6159,1
1780,6073,1
1781,6027,1
1781,6083,1
1781,6110,1
1781,6122,1
1781,6132,1
1781,6272,1
1782,6121,1
1782,6154,1
1782,6177,1
1783,5936,1
1783,5983,1
1783,5987,1
1783,6175,1
1784,5941,1
1784,6142,1
1785,5995,1
1785,6098,1
1785,6112,1
1786,5976,1
1786,6072,1
1786,6075,1
1786,6082,1
1786,6085,1
1786,6105,1
1786,6111,1
1786,6145,1
1786,6180,1
1787,5930,1
1787,5941,1
1787,6138,1
1788,5935,1
1788,5946,1
1788,5953,1
1788,5968,1
1788,6106,1
1788,6129,1
1789,5989,1
1789,6093,1
1790,5871,1
1790,5924,1
1790,5969,1
1790,6152,1
1791,6082,1
1792,5872,1
1792,5875,1
1792,5876,1
1792,5915,1
1792,6070,1
1792,6180,1
1793,6088,1
1794,5872,1
1794,5877,1
1794,5880,1
1794,6134,1
1795,6043,1
1795,6079,1
1796,5876,1
1796,5946,1
1796,5947,1
1796,6052,1
1796,6163,1
1796,6170,1
1797,5868,1
1797,5869,1
1797,5911,1
1797,6083,1
1797,6142,1
1797,6149,1
1798,5957,1
1798,6035,1
1799,5904,1
1799,5953,1
1799,6060,1
1800,6050,1
1800,6072,1
1801,5904,1
1801,5905,1
1801,6080,1
1801,6174,1
1802,5898,1
1802,5899,1
1802,5914,1
1802,5987,1
1803,5868,1
1803,5882,1
1803,5908,1
1803,6039,1
1803,6062,1
1803,6097,1
1804,5868,1
1804,5886,1
1804,5901,1
1804,5918,1
1804,6026,1
1804,6145,1
1805,6058,1
1806,5922,1
1806,6046,1
1807,5863,1
1807,5870,1
1807,5879,1
1807,5887,1
1807,6040,1
1807,6054,1
1808,5875,1
1808,5879,1
1808,6035,1
1808,6042,1
1808,6048,1
1808,6174,1
1809,5905,1
1810,6101,1
1811,5860,1
1811,6125,1
1811,6187,1
1812,5900,1
1812,6048,1
1813,6051,1
1814,5848,1
1814,5851,1
1814,5856,1
1814,6020,1
1815,6119,1
1815,6132,1
1815,6173,1
1817,5846,1
1817,5867,1
1817,5896,1
1818,6114,1
1819,5870,1
1819,6027,1
1819,6108,1
1819,6182,1
1820,5852,1
1821,5992,1
1821,6107,1
1821,6122,1
1822,6021,1
1823,5885,1
1823,6131,1
1823,6176,1
1824,5858,1
1824,6101,1
1825,5865,1
1825,6170,1
1825,6184,1
1826,5865,1
1826,5877,1
1826,5994,1
1826,6113,1
1826,6177,1
1827,6103,1
1827,6122,1
1827,6134,1
1827,6139,1
1828,6142,1
1828,6166,1
1828,6185,1
1829,6169,1
1831,5869,1
1831,6092,1
1832,5996,1
1833,6109,1
1833,6128,1
1833,6170,1
1833,6174,1
1833,6182,1
1834,5976,1
1835,5862,1
1835,5863,1
1836,6090,1
1837,5859,1
1838,6177,1
1839,5988,1
1839,6187,1
1840,5872,1
1842,6167,1
1843,5861,1
1843,5995,1
1843,6020,1
1844,5876,1
1844,6150,1
1844,6180,1
1845,5994,1
1845,6014,1
1845,6174,1
1846,6004,1
1848,6024,1
1849,5859,1
1849,6148,1
1849,6169,1
1850,6143,1
1851,6133,1
1851,6155,1
1852,6029,1
1852,6159,1
1853,6165,1
1854,6138,1
1856,5859,1
1856,6172,1
1857,6159,1
1858,6146,1
1859,5859,1
1859,6032,1
1859,6179,1
1860,6153,1
1861,6160,1
1862,6036,1
1863,6151,1
1864,5858,1
1864,6145,1
1864,6160,1
1866,6139,1
1869,5823,1
1870,6149,1
1870,6153,1
1872,5831,1
1877,5831,1
1880,5839,1
1888,5875,1
1889,5801,1
1890,6099,1
1892,6093,1
1893,5874,1
1893,6097,1
1894,6101,1
1895,5814,1
1899,5792,1
1899,5872,1
1900,5823,1
1900,6124,1
1902,5731,1
1902,6122,1
1903,5796,1
1904,5803,1
1904,5869,1
1905,5792,1
1907,5731,1
1907,5859,1
1908,5842,1
1908,5867,1
1908,6120,1
1909,5792,1
1909,5831,1
1909,5848,1
