"Y","X","numRealSurveysInCell"
1563,5857,1
1563,5916,1
1565,5907,1
1566,5911,1
1567,5902,1
1567,5903,1
1567,5920,1
1569,5825,1
1569,5852,1
1571,5889,1
1572,5824,1
1572,5833,1
1572,5895,1
1573,5818,1
1573,5847,1
1574,5840,1
1575,5853,1
1575,5901,1
1575,5922,2
1575,5934,1
1576,5814,1
1576,5866,1
1577,5828,1
1578,5821,1
1578,6036,1
1579,5839,1
1580,5812,2
1580,5854,1
1581,5815,1
1582,5859,1
1582,5903,1
1583,5820,1
1584,5824,1
1584,5830,1
1584,5842,1
1585,5970,1
1587,5816,1
1587,5899,1
1588,5820,1
1588,5850,1
1588,5918,1
1589,5847,1
1589,5919,1
1590,5822,1
1590,5826,1
1590,6031,1
1591,5843,1
1592,5841,1
1592,5857,1
1593,5817,1
1593,5826,1
1593,6024,1
1594,5835,1
1594,6016,1
1595,5824,1
1595,5896,1
1595,5918,1
1595,5931,1
1595,6065,1
1596,5845,1
1596,5915,1
1597,5935,1
1597,6082,1
1598,5855,1
1598,6023,1
1598,6059,1
1599,5891,1
1599,5923,1
1599,6030,1
1599,6099,1
1600,5910,1
1600,5929,1
1601,5855,1
1601,5917,1
1602,5818,1
1602,5848,1
1602,5917,1
1603,5907,1
1604,6041,1
1604,6052,1
1605,6048,1
1607,6094,1
1608,5817,1
1609,5889,1
1609,5904,1
1609,5915,1
1610,5932,1
1611,6071,1
1612,5886,1
1613,5910,1
1613,5915,1
1613,6057,1
1614,5903,1
1614,5917,1
1614,5943,1
1615,5879,1
1616,5912,1
1618,5913,1
1620,5885,1
1620,5916,1
1627,5812,1
1630,6094,1
1631,5818,1
1632,5826,1
1633,6086,1
1635,5815,1
1635,5835,1
1635,5854,1
1638,6105,1
1640,5848,1
1640,6072,1
1640,6106,1
1643,5981,1
1644,5857,1
1645,5813,1
1645,5960,1
1645,5989,1
1646,5869,1
1647,6058,1
1647,6064,1
1648,5993,1
1648,6073,1
1649,5820,1
1649,6097,1
1651,6062,1
1651,6088,1
1652,6078,1
1653,5809,1
1655,5978,1
1655,6071,1
1656,5997,1
1657,5821,1
1660,5991,1
1660,6075,1
1661,5978,1
1663,5965,1
1664,5986,1
1665,5811,1
1665,5978,1
1666,6069,1
1666,6078,1
1669,5819,1
1669,5826,1
1669,6085,1
1670,5971,1
1671,6066,1
1674,5980,1
1675,5806,1
1675,5816,1
1676,5874,1
1677,5808,1
1679,6066,1
1682,5871,1
1682,5983,1
1683,5806,1
1683,6019,1
1683,6060,1
1686,6007,1
1686,6015,1
1687,5809,1
1687,5986,1
1687,5993,1
1690,6056,1
1691,5870,1
