"x","y","layer"
14.3791663206294,7.07916631980735,0.111111111938953
14.3874996539595,7.07083298647734,0.125
15.1041663203409,7.07083298647734,0.333333343267441
14.4541663205996,5.97916632024566,0.0714285746216774
14.4708329872596,5.92916632026558,0.015625
14.4708329872596,5.92083298693557,0.0198675501160324
14.5374996538998,5.90416632027554,0.1875
14.5458329872298,5.90416632027554,0.410958915948868
14.5624996538898,5.90416632027554,0.129032254219055
14.5208329872397,5.89583298694553,0.0849673231132329
14.5291663205697,5.89583298694553,0.280701756477356
14.5374996538998,5.89583298694553,0.546000003814697
14.5458329872298,5.89583298694553,0.675000011920929
14.5541663205598,5.89583298694553,0.483999997377396
14.5624996538898,5.89583298694553,0.274193555116653
14.5041663205797,5.88749965361552,0.0625
14.5208329872397,5.88749965361552,0.0277777779847383
14.5291663205697,5.88749965361552,0.218390807509422
14.5458329872298,5.88749965361552,0.649000001954846
14.5624996538898,5.88749965361552,0.216000001644716
14.5541663205598,5.8791663202855,0.418000012636185
14.5624996538898,5.8791663202855,0.253787875175476
14.5541663205598,5.87083298695549,0.172413796186447
14.5624996538898,5.87083298695549,0.099337749183178
14.5708329872198,5.87083298695549,0.0689655169844627
14.5624996538898,5.86249965362548,0.0662251673638821
14.5708329872198,5.86249965362548,0.0652173925191164
14.5624996538898,5.85416632029546,0.046875
14.5708329872198,5.85416632029546,0.0399999991059303
14.5624996538898,5.84583298696545,0.192052984144539
14.5708329872198,5.84583298696545,0.0399999991059303
14.5624996538898,5.83749965363544,0.0980392177589238
14.5708329872198,5.83749965363544,0.078125
14.5791663205498,5.83749965363544,0.0714285746216774
14.5624996538898,5.82916632030543,0.0136986300349236
14.5708329872198,5.82916632030543,0.0264900675974786
14.5124996539097,5.79583298698537,0.00680272094905376
14.5041663205797,5.78749965365536,0.0133333327248693
14.5458329872298,5.78749965365536,0.00662251701578498
14.4874996539197,5.77916632032535,0.0399999991059303
14.4958329872497,5.77916632032535,0.00662251701578498
14.5041663205797,5.77916632032535,0.0136986300349236
14.5374996538998,5.77916632032535,0.0136986300349236
14.3791663206294,5.77083298699534,0.0136986300349236
14.3874996539595,5.77083298699534,0.0500000007450581
14.4791663205896,5.77083298699534,0.0344827584922314
14.3791663206294,5.76249965366532,0.0344827584922314
14.3958329872895,5.76249965366532,0.0273972600698471
14.4041663206195,5.76249965366532,0.025000000372529
14.4124996539495,5.76249965366532,0.125
14.4208329872795,5.76249965366532,0.103448279201984
14.4291663206095,5.76249965366532,0.3125
14.4374996539396,5.76249965366532,0.777777791023254
14.4708329872596,5.76249965366532,0.091503269970417
14.4791663205896,5.76249965366532,0.0684931501746178
14.4874996539197,5.76249965366532,0.0410958901047707
14.3874996539595,5.75416632033531,0.0689655169844627
14.3958329872895,5.75416632033531,0.103448279201984
14.4041663206195,5.75416632033531,0.0684931501746178
14.4124996539495,5.75416632033531,0.174999997019768
14.4208329872795,5.75416632033531,0.246575340628624
14.4291663206095,5.75416632033531,0.753424644470215
14.4374996539396,5.75416632033531,0.986072421073914
14.4458329872696,5.75416632033531,0.946839094161987
14.4541663205996,5.75416632033531,0.9200000166893
14.4624996539296,5.75416632033531,0.356164395809174
14.4708329872596,5.75416632033531,0.180555552244186
14.4791663205896,5.75416632033531,0.0555555559694767
14.2708329873392,5.7458329870053,0.00100000004749745
14.4291663206095,5.7458329870053,0.896551728248596
14.4374996539396,5.7458329870053,0.97802197933197
14.4458329872696,5.7458329870053,0.962999999523163
14.4541663205996,5.7458329870053,0.890410959720612
14.4624996539296,5.7458329870053,0.349999994039536
14.4708329872596,5.7458329870053,0.0625
14.4291663206095,5.73749965367528,0.75862067937851
14.4374996539396,5.73749965367528,0.931506872177124
14.4458329872696,5.73749965367528,0.947368443012238
14.4374996539396,5.72916632034527,0.328767120838165
14.4458329872696,5.72916632034527,0.356164395809174
14.4374996539396,5.72083298701526,0.125
14.4458329872696,5.72083298701526,0.100000001490116
14.4374996539396,5.71249965368525,0.1875
14.4458329872696,5.71249965368525,0.025000000372529
14.4374996539396,5.70416632035523,0.025000000372529
14.4458329872696,5.70416632035523,0.0138888889923692
14.4541663205996,5.70416632035523,0.0273972600698471
14.4124996539495,5.69583298702522,0.0136054418981075
14.4291663206095,5.69583298702522,0.0136986300349236
14.4374996539396,5.69583298702522,0.0547945201396942
14.4624996539296,5.69583298702522,0.0273972600698471
14.4541663205996,5.68749965369521,0.0625
14.4124996539495,5.67916632036519,0.0136986300349236
14.4708329872596,5.67916632036519,0.025000000372529
14.3958329872895,5.67083298703518,0.0132450331002474
14.4708329872596,5.67083298703518,0.0625
14.3958329872895,5.66249965370517,0.0136986300349236
14.3708329872994,5.63749965371513,0.0625
14.3791663206294,5.63749965371513,0.00662251701578498
14.3874996539595,5.63749965371513,0.0136986300349236
14.3791663206294,5.62916632038512,0.0138888889923692
14.3541663206394,5.6208329870551,0.0399999991059303
14.3624996539694,5.6208329870551,0.078125
14.3708329872994,5.6208329870551,0.0750000029802322
14.3791663206294,5.6208329870551,0.125
14.3541663206394,5.61249965372509,0.159999996423721
14.3624996539694,5.61249965372509,0.296875
14.3541663206394,5.60416632039508,0.5
14.3624996539694,5.60416632039508,0.75
14.3708329872994,5.60416632039508,0.725000012665987
14.3624996539694,5.59583298706506,0.94444446451962
14.3708329872994,5.59583298706506,0.850000023841858
14.3791663206294,5.59583298706506,0.25
14.3541663206394,5.58749965373505,0.714285708963871
14.3624996539694,5.58749965373505,0.913333308883011
14.3708329872994,5.58749965373505,1
14.3791663206294,5.58749965373505,0.125
14.3874996539595,5.58749965373505,0.025000000372529
14.3374996539794,5.57916632040504,0.428571432828903
14.3458329873094,5.57916632040504,0.549668848514557
14.3541663206394,5.57916632040504,0.75
14.3624996539694,5.57916632040504,0.824999988079071
14.3791663206294,5.57916632040504,0.1875
14.3874996539595,5.57916632040504,0.0750000029802322
14.3291663206493,5.57083298707503,0.0714285746216774
14.3374996539794,5.57083298707503,0.194444447755814
14.3458329873094,5.57083298707503,0.349999994039536
14.3541663206394,5.57083298707503,0.5
14.3958329872895,5.57083298707503,0.025000000372529
14.3291663206493,5.56249965374501,0.0408163256943226
14.3374996539794,5.56249965374501,0.0466666668653488
14.4041663206195,5.56249965374501,0.025000000372529
14.3291663206493,5.554166320415,0.0199999995529652
14.3374996539794,5.554166320415,0.0750000029802322
14.3291663206493,5.53749965375497,0.00662251701578498
14.3291663206493,5.52916632042496,0.025000000372529
14.4374996539396,5.52916632042496,0.0833333358168602
14.1208329873989,5.52083298709495,0.00100000004749745
14.0791663207488,5.49583298710491,0.00653594778850675
14.2708329873392,5.4874996537749,0.0625
14.145832987389,5.47083298711487,0.025000000372529
14.0374996540987,5.39583298714476,0.00653594778850675
14.2458329873492,5.33749965383467,0.0136986300349236
14.2458329873492,5.32916632050465,0.044228695333004
14.2541663206792,5.32916632050465,0.0625
14.2458329873492,5.32083298717464,0.0307692307978868
14.2374996540191,5.30416632051462,0.0344827584922314
14.2374996540191,5.2958329871846,0.00680272094905376
14.2374996540191,5.27916632052458,0.0625
14.2541663206792,5.27916632052458,0.0625
14.2374996540191,5.27083298719456,0.0681818202137947
14.2458329873492,5.27083298719456,0.0500000007450581
14.2291663206891,5.26249965386455,0.0689655169844627
14.2374996540191,5.26249965386455,0.131832793354988
14.2458329873492,5.26249965386455,0.0399999991059303
14.2874996539993,5.26249965386455,0.0625
14.2374996540191,5.25416632053454,0.0555555559694767
14.2458329873492,5.25416632053454,0.142857149243355
14.2791663206692,5.25416632053454,0.100000001490116
14.3041663206593,5.25416632053454,0.025000000372529
14.2374996540191,5.24583298720453,0.138888895511627
14.2458329873492,5.24583298720453,0.305555552244186
14.2541663206792,5.24583298720453,0.600000023841858
14.2708329873392,5.24583298720453,0.425000011920929
14.2791663206692,5.24583298720453,0.174999997019768
14.2874996539993,5.24583298720453,0.0625
14.2958329873293,5.24583298720453,0.125
14.3041663206593,5.24583298720453,0.025000000372529
14.3124996539893,5.24583298720453,0.0487804897129536
14.3208329873193,5.24583298720453,0.0625
14.3374996539794,5.24583298720453,0.025000000372529
14.3458329873094,5.24583298720453,0.025000000372529
14.3624996539694,5.24583298720453,0.0344827584922314
14.3874996539595,5.24583298720453,0.025000000372529
14.3958329872895,5.24583298720453,0.025000000372529
14.2458329873492,5.23749965387451,0.793103456497192
14.2541663206792,5.23749965387451,0.971119105815887
14.2624996540092,5.23749965387451,0.896551728248596
14.2708329873392,5.23749965387451,0.5
14.2791663206692,5.23749965387451,0.4375
14.3124996539893,5.23749965387451,0.025000000372529
14.3208329873193,5.23749965387451,0.0500000007450581
14.2541663206792,5.2291663205445,0.996999979019165
14.2624996540092,5.2291663205445,1
14.2708329873392,5.2291663205445,0.753424644470215
14.4458329872696,5.2291663205445,0.0625
14.2541663206792,5.22083298721449,1
14.2624996540092,5.22083298721449,0.991999983787537
13.2374996544171,5.21249965388447,0.00135869602672756
14.2541663206792,5.21249965388447,0.836601316928864
14.2624996540092,5.21249965388447,0.899999976158142
14.2541663206792,5.20416632055446,0.344827592372894
14.2624996540092,5.20416632055446,0.349999994039536
14.5874996538799,5.20416632055446,0.0100143059389666
14.2458329873492,5.19583298722445,0.0625
14.2541663206792,5.19583298722445,0.164383560419083
14.2624996540092,5.19583298722445,0.150000005960464
